agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Collier County,1994,Florida,FL,149328,FL01100,FL0110000,12,021,12021,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,429,340,89,362,67,285,77,55,77,0,17,19,13,19,9,16,23,11,10,13,13,12,55,48,35,19,15,9,3,0,3,0,1,6,2,2,1,1,1,3,3,1,1,1,10,10,11,7,2,4,0,0,0,283,57,0,0,63,26,0,0
Naples,1994,Florida,FL,21143,FL01101,FL0110100,12,021,12021,local police department,"cities 10,000-24,999",south atlantic,non-suburban,42,27,15,32,10,20,12,7,12,0,2,2,1,3,4,1,0,2,0,2,0,0,3,5,2,3,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,14,13,0,0,1,14,0,0
Collier Highway Patrol,1994,Florida,FL,0,FL011HP,FL011HP00,12,021,12021,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Columbia,1994,Florida,FL,35655,FL01200,FL0120000,12,023,12023,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,90,73,17,71,19,61,9,12,9,1,2,2,2,0,3,1,0,3,4,1,3,2,9,11,10,3,2,4,3,1,4,0,0,0,1,3,3,0,0,0,0,1,0,1,2,0,3,3,2,0,0,0,0,53,20,0,0,8,9,0,0
Lake City,1994,Florida,FL,10395,FL01201,FL0120100,12,023,12023,local police department,"cities 10,000-24,999",south atlantic,non-suburban,43,39,4,29,14,26,3,13,3,0,0,2,0,1,0,0,1,1,1,0,1,2,8,2,4,0,1,1,3,0,1,0,0,0,0,1,0,0,2,2,0,4,0,0,1,1,1,1,0,0,0,1,0,11,28,0,0,0,4,0,0
Columbia Highway Patrol,1994,Florida,FL,0,FL012HP,FL012HP00,12,023,12023,state law enforcement agency,"non-msa cnty under 10,000",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Dade,1994,Florida,FL,1125748,FL01300,FL0130000,12,086,12086,local police department,"msa cnty 100,000 or over",south atlantic,suburban,3354,2762,592,2740,614,2252,474,510,474,14,49,112,96,96,121,81,100,95,90,92,92,72,389,397,302,227,125,73,63,23,31,1,9,33,15,26,20,23,20,12,23,16,17,21,105,102,81,46,19,16,4,5,0,1116,1643,2,1,160,432,0,0
Bal Harbour,1994,Florida,FL,3293,FL01301,FL0130100,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Coral Gables,1994,Florida,FL,42450,FL01302,FL0130200,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,44,34,10,37,7,28,9,6,9,0,1,1,1,5,1,1,0,2,1,0,0,3,5,6,5,2,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,21,13,0,0,4,6,0,0
Florida City,1994,Florida,FL,6619,FL01303,FL0130300,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,24,22,2,21,3,20,1,2,1,0,0,0,0,0,1,3,1,0,0,0,1,2,6,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,10,0,0,0,2,0,0
Homestead,1994,Florida,FL,29641,FL01305,FL0130500,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,299,258,41,237,62,208,29,50,29,0,1,2,4,7,15,11,12,12,10,10,15,9,37,27,20,17,13,5,2,4,4,0,0,4,5,2,1,0,0,2,1,2,3,3,7,14,7,5,1,0,1,1,3,119,139,0,0,17,24,0,0
Miami,1994,Florida,FL,379980,FL01306,FL0130600,12,086,12086,local police department,"cities 250,000-499,999",south atlantic,non-suburban,2353,2053,300,1946,407,1717,229,336,229,0,22,50,33,63,61,56,50,48,57,60,55,53,277,320,272,171,108,67,49,27,47,1,8,19,17,15,11,12,14,12,7,12,9,16,79,68,51,32,12,7,3,2,0,764,1289,0,0,68,232,0,0
Miami Beach,1994,Florida,FL,94064,FL01307,FL0130700,12,086,12086,local police department,"cities 50,000-99,999",south atlantic,suburban,452,421,31,410,42,383,27,38,27,0,5,1,3,8,10,13,9,14,20,10,20,17,76,68,51,32,15,21,7,4,6,0,1,0,0,1,2,1,1,1,2,1,2,1,2,3,9,6,5,1,0,2,1,330,90,0,1,26,5,0,0
Miami Shores,1994,Florida,FL,10826,FL01308,FL0130800,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,10,7,3,10,0,7,3,0,3,0,0,1,0,0,2,0,0,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0
Miami Springs,1994,Florida,FL,13737,FL01309,FL0130900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,21,11,10,17,4,11,6,0,6,0,2,1,0,1,2,0,1,1,0,0,0,0,2,0,1,3,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,2,0,0
North Miami Beach,1994,Florida,FL,38147,FL01310,FL0131000,12,086,12086,local police department,"cities 25,000-49,999",south atlantic,suburban,126,104,22,103,23,84,19,20,19,0,0,4,5,6,4,7,4,2,2,1,3,3,10,17,18,9,4,1,2,0,1,0,1,1,0,0,1,1,1,2,0,0,1,2,1,4,3,0,4,0,0,1,0,54,50,0,0,3,19,0,0
Opa Locka,1994,Florida,FL,16112,FL01312,FL0131200,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,51,43,8,34,17,30,4,13,4,0,0,2,0,0,2,1,0,0,2,3,2,2,3,5,6,3,2,0,1,0,0,0,1,0,2,0,1,3,0,2,1,0,0,0,0,3,1,2,1,0,0,0,0,4,38,1,0,1,7,0,0
Surfside,1994,Florida,FL,4297,FL01313,FL0131300,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,19,14,5,15,4,13,2,1,2,0,1,0,0,1,0,1,1,1,0,0,1,0,2,0,3,1,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,0,0,3,2,0,0
Biscayne Park,1994,Florida,FL,3120,FL01314,FL0131400,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
El Portal,1994,Florida,FL,2610,FL01315,FL0131500,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hialeah Gardens,1994,Florida,FL,10456,FL01316,FL0131600,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,23,20,3,21,2,18,3,2,3,0,0,0,1,1,1,0,2,0,1,0,0,0,5,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18,2,0,0,3,0,0,0
North Bay Village,1994,Florida,FL,5697,FL01317,FL0131700,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,17,12,5,15,2,10,5,2,5,0,0,0,1,3,1,0,0,1,0,1,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2,0,0,0,5,0,0
North Miami,1994,Florida,FL,53040,FL01318,FL0131800,12,086,12086,local police department,"cities 50,000-99,999",south atlantic,suburban,118,101,17,93,25,78,15,23,15,0,1,1,1,7,5,3,3,2,4,4,1,2,18,18,8,4,4,3,2,2,0,0,0,0,0,1,1,0,3,1,1,1,0,1,7,4,2,2,1,0,0,0,0,38,63,0,0,4,13,0,0
South Miami,1994,Florida,FL,10637,FL01319,FL0131900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,26,22,4,21,5,18,3,4,3,0,0,0,0,2,1,1,0,1,0,0,1,0,4,2,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,8,14,0,0,1,3,0,0
Virginia Gardens,1994,Florida,FL,2197,FL01320,FL0132000,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Miami,1994,Florida,FL,5971,FL01321,FL0132100,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Bay Harbor Islands,1994,Florida,FL,4932,FL01322,FL0132200,12,086,12086,local police department,"cities 2,500-9,999",south atlantic,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Golden Beach,1994,Florida,FL,810,FL01324,FL0132400,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Medley,1994,Florida,FL,828,FL01327,FL0132700,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Sweetwater,1994,Florida,FL,14857,FL01329,FL0132900,12,086,12086,local police department,"cities 10,000-24,999",south atlantic,suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Florida Inter Univ,1994,Florida,FL,0,FL01331,FL0133100,12,086,12086,special jurisdiction,"cities under 2,500",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Miccosukee Pd,1994,Florida,FL,99,FL01339,FL0133900,12,086,12086,local police department,"cities under 2,500",south atlantic,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0
Dade Co Crim Law Enf,1994,Florida,FL,0,FL013DL,FL013DL00,12,086,12086,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Game Fwf Comm,1994,Florida,FL,0,FL013GM,FL013GM00,12,086,12086,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Highway Patrol,1994,Florida,FL,0,FL013HP,FL013HP00,12,086,12086,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,162,114,48,149,13,103,46,11,46,0,0,8,7,12,19,6,12,5,5,7,4,3,30,13,8,6,1,1,0,2,0,0,0,0,2,0,0,0,2,0,0,1,3,0,2,1,0,2,0,0,0,0,0,57,56,1,0,14,34,0,0
De Soto,1994,Florida,FL,18171,FL01400,FL0140000,12,027,12027,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,51,46,5,43,8,40,3,6,3,0,3,0,0,0,0,3,0,1,2,1,1,1,11,6,6,2,0,2,1,1,2,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,36,10,0,0,3,2,0,0
Arcadia,1994,Florida,FL,6952,FL01401,FL0140100,12,027,12027,local police department,"cities 2,500-9,999",south atlantic,non-suburban,23,18,5,17,6,12,5,6,5,0,1,0,3,1,0,1,2,0,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,9,9,0,0,3,2,0,0
Dixie,1994,Florida,FL,9680,FL01500,FL0150000,12,029,12029,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,18,17,1,16,2,15,1,2,1,0,0,0,0,0,1,3,1,2,0,1,0,0,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0
Cross City,1994,Florida,FL,2068,FL01501,FL0150100,12,029,12029,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
Atlantic Beach,1994,Florida,FL,12959,FL01601,FL0160100,12,031,12031,local police department,"cities 10,000-24,999",south atlantic,suburban,3,2,1,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
Jacksonville,1994,Florida,FL,685776,FL01602,FL0160200,12,031,12031,local police department,"cities 500,000-999,999",south atlantic,non-suburban,2068,1770,298,1598,470,1369,228,401,228,1,15,57,41,55,60,56,62,58,69,49,64,61,250,226,171,137,73,31,27,12,23,0,4,22,8,16,19,20,9,12,14,13,14,20,77,94,60,40,11,6,3,3,5,719,1050,1,0,99,199,0,0
Jacksonville Beach,1994,Florida,FL,19432,FL01603,FL0160300,12,031,12031,local police department,"cities 10,000-24,999",south atlantic,suburban,123,107,16,108,15,94,14,13,14,0,1,3,3,3,4,4,7,4,7,7,5,0,19,13,13,9,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,5,1,1,0,0,0,0,85,22,0,0,7,9,0,0
Neptune Beach,1994,Florida,FL,7114,FL01604,FL0160400,12,031,12031,local police department,"cities 2,500-9,999",south atlantic,suburban,16,15,1,13,3,12,1,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,15,0,0,0,1,0,0,0
University Of North Flor,1994,Florida,FL,0,FL01606,FL0160600,12,031,12031,special jurisdiction,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jacksonville Airport Aut,1994,Florida,FL,0,FL01607,FL0160700,12,031,12031,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duval Highway Patrol,1994,Florida,FL,0,FL016HP,FL016HP00,12,031,12031,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
Escambia,1994,Florida,FL,216389,FL01700,FL0170000,12,033,12033,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,949,761,188,734,215,593,138,168,138,3,3,31,27,30,47,25,24,20,40,32,28,25,103,88,78,59,27,19,10,8,7,1,5,16,6,6,13,6,5,7,9,7,2,8,33,39,20,16,6,5,2,0,3,394,367,0,0,74,114,0,0
Pensacola,1994,Florida,FL,61856,FL01701,FL0170100,12,033,12033,local police department,"cities 50,000-99,999",south atlantic,non-suburban,1016,893,123,811,205,726,84,167,84,1,5,15,16,21,27,34,31,34,47,46,47,29,141,108,85,61,30,17,8,2,6,0,3,13,7,4,11,6,9,10,11,11,13,8,17,31,23,16,5,1,2,0,4,344,545,4,0,27,96,0,0
University Of West Flori,1994,Florida,FL,0,FL01704,FL0170400,12,033,12033,special jurisdiction,"cities under 2,500",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Escambia Co Game Fwf Com,1994,Florida,FL,0,FL017GM,FL017GM00,12,033,12033,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escambia Highway Patrol,1994,Florida,FL,0,FL017HP,FL017HP00,12,033,12033,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0
Flagler,1994,Florida,FL,28435,FL01800,FL0180000,12,035,12035,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,32,28,4,29,3,26,3,2,3,0,0,0,1,1,1,0,0,0,0,1,0,1,4,6,6,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,9,0,0,2,2,0,0
Bunnell,1994,Florida,FL,2022,FL01801,FL0180100,12,035,12035,local police department,"cities under 2,500",south atlantic,suburban,21,19,2,16,5,14,2,5,2,0,0,0,0,0,2,0,0,0,3,0,1,1,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,13,0,0,0,2,0,0
Flagler Beach,1994,Florida,FL,4289,FL01802,FL0180200,12,035,12035,local police department,"cities 2,500-9,999",south atlantic,suburban,34,33,1,25,9,24,1,9,1,0,0,0,0,1,0,0,1,1,1,0,0,2,4,6,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,2,2,0,0,0,0,0,33,0,0,0,1,0,0,0
Franklin,1994,Florida,FL,6828,FL01900,FL0190000,12,037,12037,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,39,39,0,34,5,34,0,5,0,0,0,0,0,0,0,1,2,2,5,3,0,0,5,9,3,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,25,14,0,0,0,0,0,0
Gadsden,1994,Florida,FL,29705,FL02000,FL0200000,12,039,12039,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,50,41,9,43,7,35,8,6,8,0,0,1,1,4,2,2,0,5,1,2,1,1,4,4,4,5,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,10,31,0,0,0,9,0,0
Quincy,1994,Florida,FL,7755,FL02001,FL0200100,12,039,12039,local police department,"cities 2,500-9,999",south atlantic,suburban,43,30,13,28,15,23,5,7,5,0,1,1,0,1,2,1,0,0,1,3,1,1,4,6,2,2,1,0,1,0,0,0,0,3,2,1,2,1,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,2,28,0,0,0,13,0,0
Chattahoochee,1994,Florida,FL,4452,FL02002,FL0200200,12,039,12039,local police department,"cities 2,500-9,999",south atlantic,suburban,15,10,5,12,3,8,4,2,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,0,0,2,3,0,0
Havana,1994,Florida,FL,1789,FL02003,FL0200300,12,039,12039,local police department,"cities under 2,500",south atlantic,suburban,16,15,1,10,6,10,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0
Gadsden Highway Patrol,1994,Florida,FL,0,FL020HP,FL020HP00,12,039,12039,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0
Gilchrist,1994,Florida,FL,10827,FL02100,FL0210000,12,041,12041,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,50,48,2,45,5,43,2,5,2,0,0,0,0,1,1,2,0,5,0,1,3,3,6,8,6,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,45,3,0,0,2,0,0,0
Glades,1994,Florida,FL,7690,FL02200,FL0220000,12,043,12043,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,34,30,4,28,6,25,3,5,3,0,0,0,0,1,2,0,1,0,1,2,1,2,3,3,4,0,2,1,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,17,13,0,0,3,1,0,0
Gulf,1994,Florida,FL,6128,FL02300,FL0230000,12,045,12045,sheriffs office,"non-msa cnty under 10,000",south atlantic,non-suburban,33,33,0,27,6,27,0,6,0,0,0,0,0,0,0,1,1,0,1,0,1,1,5,2,5,1,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,27,6,0,0,0,0,0,0
Port Saint Joe,1994,Florida,FL,4205,FL02301,FL0230100,12,045,12045,local police department,"cities 2,500-9,999",south atlantic,non-suburban,8,6,2,7,1,6,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0
Jasper,1994,Florida,FL,2122,FL02401,FL0240100,12,047,12047,local police department,"cities under 2,500",south atlantic,non-suburban,6,5,1,5,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1,0,0
White Springs,1994,Florida,FL,832,FL02403,FL0240300,12,047,12047,local police department,"cities under 2,500",south atlantic,non-suburban,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0
Hamilton Co Game Fwf Com,1994,Florida,FL,0,FL024GM,FL024GM00,12,047,12047,special jurisdiction,"non-msa cnty under 10,000",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Highway Patrol,1994,Florida,FL,0,FL024HP,FL024HP00,12,047,12047,state law enforcement agency,"non-msa cnty under 10,000",south atlantic,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hardee,1994,Florida,FL,13990,FL02500,FL0250000,12,049,12049,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,52,46,6,46,6,40,6,6,6,0,0,1,0,2,3,3,1,2,1,6,2,2,5,5,6,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,39,7,0,0,6,0,0,0
Bowling Green,1994,Florida,FL,1847,FL02501,FL0250100,12,049,12049,local police department,"cities under 2,500",south atlantic,non-suburban,8,8,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,1,0,0,0,0,0,0
