agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Eloy,2002,Arizona,AZ,11034,AZ01105,AZ0110500,04,021,04021,local police department,"cities 10,000-24,999",mountain,suburban,59,46,13,48,11,36,10,10,10,2,0,2,1,1,6,1,2,4,1,1,0,0,4,8,3,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,4,0,0,0,0,31,13,0,2,12,1,0,0,12,12,0,10,2,10,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0
Kearny,2002,Arizona,AZ,2392,AZ01109,AZ0110900,04,021,04021,local police department,"cities under 2,500",mountain,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mammoth,2002,Arizona,AZ,1874,AZ01111,AZ0111100,04,021,04021,local police department,"cities under 2,500",mountain,suburban,7,3,4,7,0,3,2,0,2,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apache Junction,2002,Arizona,AZ,33834,AZ01113,AZ0111300,04,021,04021,local police department,"cities 25,000-49,999",mountain,suburban,201,136,65,144,57,95,48,41,48,1,13,12,7,4,12,12,8,8,3,3,2,4,6,11,13,11,8,5,1,0,0,0,2,5,5,2,2,1,1,1,1,1,3,1,8,4,5,6,2,3,3,0,1,134,2,0,0,62,2,0,1,33,24,9,25,8,18,7,6,7,0,0,1,1,3,2,1,0,2,2,1,2,0,2,3,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,24,0,0,0,9,0,0,0
Central Arizona College,2002,Arizona,AZ,0,AZ01197,AZ0119700,04,021,04021,special jurisdiction,"cities under 2,500",mountain,suburban,4,2,2,3,1,1,2,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,2002,Arizona,AZ,17677,AZ01200,AZ0120000,04,023,04023,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,59,58,1,47,12,46,1,12,1,0,0,1,0,0,0,4,4,2,3,3,4,2,8,4,6,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,3,2,1,0,0,0,0,0,0,58,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nogales,2002,Arizona,AZ,22204,AZ01201,AZ0120100,04,023,04023,local police department,"cities 10,000-24,999",mountain,non-suburban,326,215,111,167,159,109,57,106,57,1,13,16,15,3,10,4,5,7,3,4,3,3,12,21,15,14,7,6,4,0,1,2,3,16,16,9,7,2,4,4,4,1,2,0,19,15,16,10,10,9,5,4,1,211,3,0,1,110,0,1,0,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Yavapai,2002,Arizona,AZ,77210,AZ01300,AZ0130000,04,025,04025,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,161,147,14,112,49,104,7,43,7,1,2,4,0,0,1,7,6,2,4,8,3,2,13,20,17,10,6,2,1,2,1,0,5,0,0,1,0,1,1,2,1,1,2,2,9,10,4,6,2,0,2,0,0,140,5,0,2,14,0,0,0,62,52,10,47,15,41,6,11,6,0,1,1,0,1,3,1,5,2,4,2,3,1,7,5,8,1,1,0,0,1,0,0,0,0,3,1,0,2,0,0,2,0,0,0,2,3,1,1,0,0,0,0,0,52,0,0,0,9,1,0,0
Clarkdale,2002,Arizona,AZ,3640,AZ01301,AZ0130100,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0
Cottonwood,2002,Arizona,AZ,9761,AZ01303,AZ0130300,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,184,114,70,121,63,76,42,38,42,3,5,11,11,7,8,24,4,5,4,0,2,1,7,6,13,4,2,1,1,0,2,0,2,3,4,13,3,2,0,2,1,0,2,2,7,6,4,5,4,0,2,0,1,108,0,0,6,68,1,1,0,16,9,7,10,6,8,2,1,2,0,0,1,0,0,1,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0
Jerome,2002,Arizona,AZ,350,AZ01305,AZ0130500,04,025,04025,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Prescott,2002,Arizona,AZ,36093,AZ01307,AZ0130700,04,025,04025,local police department,"cities 25,000-49,999",mountain,non-suburban,290,178,112,195,95,135,58,43,58,2,11,13,9,12,13,23,7,5,7,8,3,3,7,10,15,13,7,4,5,2,16,0,6,25,7,9,5,5,0,6,2,2,1,3,4,3,5,6,2,2,0,0,2,169,3,0,6,107,0,0,5,18,14,4,14,4,12,2,2,2,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,4,0,0,0
Yavapai College,2002,Arizona,AZ,0,AZ01308,AZ0130800,04,025,04025,special jurisdiction,"cities under 2,500",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott Valley,2002,Arizona,AZ,25030,AZ01311,AZ0131100,04,025,04025,local police department,"cities 25,000-49,999",mountain,non-suburban,135,95,40,76,59,56,19,39,19,1,3,3,5,6,2,11,6,5,6,5,2,0,4,3,4,7,2,0,1,0,0,1,2,4,4,5,4,2,1,5,1,4,3,0,1,2,10,2,2,5,0,0,1,93,0,0,2,39,1,0,0,23,13,10,13,10,12,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,4,2,0,0,1,0,0,0,0,0,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0
Chino Valley,2002,Arizona,AZ,8332,AZ01312,AZ0131200,04,025,04025,local police department,"cities 2,500-9,999",mountain,non-suburban,27,17,10,21,6,14,7,3,7,0,0,3,2,1,1,4,1,0,0,1,1,0,2,3,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,17,0,0,0,9,1,0,0,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Camp Verde,2002,Arizona,AZ,10051,AZ01313,AZ0131300,04,025,04025,local police department,"cities 10,000-24,999",mountain,non-suburban,52,42,10,39,13,30,9,12,9,0,1,2,4,1,1,9,2,1,2,2,0,2,4,0,2,3,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,2,2,1,0,1,0,0,0,35,0,0,7,10,0,0,0,10,5,5,7,3,5,2,0,2,0,0,0,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,2
Sedona,2002,Arizona,AZ,10839,AZ01314,AZ0131400,04,025,04025,local police department,"cities 10,000-24,999",mountain,non-suburban,10,8,2,7,3,5,2,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuma,2002,Arizona,AZ,61784,AZ01400,AZ0140000,04,027,04027,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,23,16,7,20,3,15,5,1,5,0,0,1,0,1,3,3,1,1,0,1,0,0,1,3,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,0,1,7,0,0,0,11,9,2,10,1,8,2,1,2,0,0,0,1,0,1,1,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,2,0,0,0
Somerton,2002,Arizona,AZ,7728,AZ01403,AZ0140300,04,027,04027,local police department,"cities 2,500-9,999",mountain,suburban,12,5,7,10,2,5,5,0,5,0,0,3,1,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,9,4,5,7,2,3,4,1,4,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Yuma,2002,Arizona,AZ,82437,AZ01405,AZ0140500,04,027,04027,local police department,"cities 50,000-99,999",mountain,non-suburban,620,365,255,379,241,227,149,138,149,3,16,50,29,23,31,19,23,23,19,8,12,6,26,39,14,9,19,4,1,1,4,0,14,40,22,9,18,17,10,8,3,11,4,6,17,17,19,15,0,7,1,1,2,330,16,1,18,229,15,1,10,31,16,15,25,6,14,11,2,11,0,1,1,4,2,3,1,0,0,0,0,1,1,5,1,3,0,2,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1,14,1,0,0
Wellton,2002,Arizona,AZ,1945,AZ01409,AZ0140900,04,027,04027,local police department,"cities under 2,500",mountain,suburban,9,6,3,8,1,5,3,1,3,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,7,5,2,6,1,4,2,1,2,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0
La Paz,2002,Arizona,AZ,14061,AZ01500,AZ0150000,04,012,04012,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,36,31,5,28,8,23,5,8,5,0,1,3,0,1,0,0,0,1,1,0,1,2,2,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,2,0,0,0,30,1,0,0,4,0,0,1,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Parker,2002,Arizona,AZ,3339,AZ01501,AZ0150100,04,012,04012,local police department,"cities 2,500-9,999",mountain,non-suburban,3,2,1,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quartzsite,2002,Arizona,AZ,3567,AZ01503,AZ0150300,04,012,04012,local police department,"cities 2,500-9,999",mountain,non-suburban,8,7,1,6,2,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,1,0,0,0,10,7,3,9,1,6,3,1,3,0,0,0,2,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0
Az Dept Of Public Safety,2002,Arizona,AZ,0,AZCCHPX,AZCCHPX00,04,013,04013,state law enforcement agency,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,214,167,47,169,45,132,37,35,37,0,0,5,4,14,14,14,10,8,5,9,6,6,29,22,8,8,2,1,2,2,0,0,0,2,5,2,1,0,5,0,3,3,5,1,7,3,5,0,2,0,0,1,0,151,4,0,12,41,4,0,2
Apache,2003,Arizona,AZ,59895,AZ00100,AZ0010000,04,001,04001,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,20,18,2,17,3,15,2,3,2,0,0,1,0,1,0,2,2,0,2,2,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,9,0,0,9,2,0,0,0,6,1,5,6,0,1,5,0,5,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Eagar,2003,Arizona,AZ,4098,AZ00101,AZ0010100,04,001,04001,local police department,"cities 2,500-9,999",mountain,non-suburban,14,9,5,10,4,6,4,3,4,0,0,3,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,5,3,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
St. Johns,2003,Arizona,AZ,3580,AZ00103,AZ0010300,04,001,04001,local police department,"cities 2,500-9,999",mountain,non-suburban,12,8,4,8,4,5,3,3,3,0,1,1,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,8,0,0,0,3,0,0,1,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Springerville,2003,Arizona,AZ,1979,AZ00105,AZ0010500,04,001,04001,local police department,"cities under 2,500",mountain,non-suburban,28,14,14,20,8,10,10,4,10,0,0,0,3,4,3,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochise,2003,Arizona,AZ,48311,AZ00200,AZ0020000,04,003,04003,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,116,96,20,92,24,74,18,22,18,0,2,4,4,3,5,4,9,4,2,1,4,5,16,7,12,6,2,2,0,0,0,0,0,0,0,2,0,2,2,2,2,0,0,3,2,4,3,1,1,0,0,0,0,87,6,2,1,18,2,0,0,31,19,12,24,7,15,9,4,9,0,0,2,1,2,4,0,2,0,0,0,3,1,1,0,3,2,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,18,0,0,1,12,0,0,0
Benson,2003,Arizona,AZ,4823,AZ00201,AZ0020100,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,37,28,9,25,12,18,7,10,7,0,1,0,2,1,3,0,2,0,1,3,0,0,2,1,2,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,1,2,1,0,0,1,28,0,0,0,9,0,0,0,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Bisbee,2003,Arizona,AZ,6121,AZ00203,AZ0020300,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,55,45,10,27,28,19,7,26,7,1,1,2,2,1,1,0,4,5,1,0,0,0,1,2,2,1,1,0,1,1,0,0,0,1,0,0,1,3,1,2,1,1,0,2,2,2,5,0,4,3,0,0,0,43,0,1,1,9,0,1,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Douglas,2003,Arizona,AZ,16816,AZ00205,AZ0020500,04,003,04003,local police department,"cities 10,000-24,999",mountain,non-suburban,219,103,116,150,69,67,79,36,79,4,15,26,15,12,11,10,2,5,4,5,1,0,7,7,8,5,11,1,1,0,0,0,6,12,4,7,4,4,3,4,2,2,0,0,6,4,6,3,1,1,0,0,0,103,0,0,0,116,0,0,0,12,4,8,8,4,4,4,0,4,0,0,2,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0
Huachuca City,2003,Arizona,AZ,1827,AZ00207,AZ0020700,04,003,04003,local police department,"cities under 2,500",mountain,non-suburban,5,0,5,4,1,0,4,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Vista,2003,Arizona,AZ,39888,AZ00209,AZ0020900,04,003,04003,local police department,"cities 25,000-49,999",mountain,non-suburban,371,264,107,233,138,157,74,107,74,2,10,15,11,22,16,23,34,16,9,4,3,8,15,7,16,8,8,2,1,0,3,0,3,10,4,4,10,9,7,8,3,4,1,7,16,14,14,8,11,5,0,0,0,245,19,0,0,94,11,2,0,31,22,9,21,10,17,4,5,4,0,0,1,1,1,1,2,2,2,0,1,2,0,2,1,3,1,1,0,0,0,0,0,0,2,0,3,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,18,3,1,0,7,2,0,0
Tombstone,2003,Arizona,AZ,1572,AZ00211,AZ0021100,04,003,04003,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willcox,2003,Arizona,AZ,3826,AZ00213,AZ0021300,04,003,04003,local police department,"cities 2,500-9,999",mountain,non-suburban,37,20,17,23,14,13,9,7,9,1,3,3,0,1,2,1,0,0,1,0,1,0,1,3,1,1,0,1,0,2,1,0,0,1,1,3,2,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coconino,2003,Arizona,AZ,52268,AZ00300,AZ0030000,04,005,04005,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,42,28,14,30,12,24,6,4,6,0,0,4,0,1,1,0,2,2,0,0,3,1,4,4,0,4,1,2,1,0,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,24,0,0,4,8,0,0,6,7,5,2,6,1,4,2,1,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0
Flagstaff,2003,Arizona,AZ,56430,AZ00301,AZ0030100,04,005,04005,local police department,"cities 50,000-99,999",mountain,non-suburban,918,615,303,648,270,471,172,144,172,5,20,55,33,27,37,35,36,34,20,20,23,7,79,60,39,45,39,19,8,7,0,1,14,48,23,26,14,22,12,7,12,3,7,3,11,20,15,10,9,6,4,1,2,325,16,1,273,183,3,0,117,52,27,25,36,16,21,15,6,15,0,0,2,3,7,3,1,2,1,0,0,1,0,4,3,4,2,2,0,1,0,0,0,1,4,2,3,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,20,0,0,7,16,3,1,5
Fredonia,2003,Arizona,AZ,1086,AZ00303,AZ0030300,04,005,04005,local police department,"cities under 2,500",mountain,suburban,4,2,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
