agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Myrtle Creek,1992,Oregon,OR,3207,OR01002,OR0100200,41,019,41019,local police department,"cities 2,500-9,999",pacific,non-suburban,6,5,1,6,0,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Reedsport,1992,Oregon,OR,5022,OR01003,OR0100300,41,019,41019,local police department,"cities 2,500-9,999",pacific,non-suburban,15,9,6,13,2,7,6,2,6,0,0,2,2,2,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0
Roseburg,1992,Oregon,OR,17838,OR01005,OR0100500,41,019,41019,local police department,"cities 10,000-24,999",pacific,non-suburban,18,12,6,16,2,10,6,2,6,0,1,0,3,1,1,0,0,0,1,3,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
Sutherlin,1992,Oregon,OR,5257,OR01006,OR0100600,41,019,41019,local police department,"cities 2,500-9,999",pacific,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Winston,1992,Oregon,OR,3950,OR01007,OR0100700,41,019,41019,local police department,"cities 2,500-9,999",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,1992,Oregon,OR,883,OR01009,OR0100900,41,019,41019,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas State Police,1992,Oregon,OR,0,OR010SP,OR010SP00,41,019,41019,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,9,7,2,8,1,6,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Gilliam,1992,Oregon,OR,1798,OR01100,OR0110000,41,021,41021,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilliam State Police,1992,Oregon,OR,0,OR011SP,OR011SP00,41,021,41021,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,1992,Oregon,OR,5131,OR01200,OR0120000,41,023,41023,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
John Day,1992,Oregon,OR,1922,OR01202,OR0120200,41,023,41023,local police department,"cities under 2,500",pacific,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Prairie City,1992,Oregon,OR,1169,OR01203,OR0120300,41,023,41023,local police department,"cities under 2,500",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grant State Police,1992,Oregon,OR,0,OR012SP,OR012SP00,41,023,41023,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harney,1992,Oregon,OR,2822,OR01300,OR0130000,41,025,41025,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burns,1992,Oregon,OR,3050,OR01301,OR0130100,41,025,41025,local police department,"cities 2,500-9,999",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hines,1992,Oregon,OR,1520,OR01302,OR0130200,41,025,41025,local police department,"cities under 2,500",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harney State Police,1992,Oregon,OR,0,OR013SP,OR013SP00,41,025,41025,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hood River,1992,Oregon,OR,12851,OR01400,OR0140000,41,027,41027,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Hood River,1992,Oregon,OR,4850,OR01402,OR0140200,41,027,41027,local police department,"cities 2,500-9,999",pacific,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Hood River State Police,1992,Oregon,OR,0,OR014SP,OR014SP00,41,027,41027,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jackson,1992,Oregon,OR,62791,OR01500,OR0150000,41,029,41029,sheriffs office,"msa cnty 25,000-99,999",pacific,suburban,124,98,26,111,13,90,19,8,19,2,4,4,3,2,6,6,6,5,0,1,4,1,14,21,8,13,2,4,2,2,1,0,0,1,3,1,0,1,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,93,2,0,3,26,0,0,0
Ashland,1992,Oregon,OR,17003,OR01501,OR0150100,41,029,41029,local police department,"cities 10,000-24,999",pacific,suburban,11,10,1,11,0,10,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0
Central Point,1992,Oregon,OR,7864,OR01502,OR0150200,41,029,41029,local police department,"cities 2,500-9,999",pacific,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jacksonville,1992,Oregon,OR,1985,OR01503,OR0150300,41,029,41029,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medford,1992,Oregon,OR,49175,OR01504,OR0150400,41,029,41029,local police department,"cities 25,000-49,999",pacific,suburban,104,82,22,92,12,76,16,6,16,0,1,4,4,2,5,4,6,4,3,2,4,2,21,12,5,4,3,0,2,0,4,0,1,1,2,0,2,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,77,4,0,1,20,1,1,0
Phoenix,1992,Oregon,OR,3391,OR01505,OR0150500,41,029,41029,local police department,"cities 2,500-9,999",pacific,suburban,7,5,2,7,0,5,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0
Talent,1992,Oregon,OR,3428,OR01506,OR0150600,41,029,41029,local police department,"cities 2,500-9,999",pacific,suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Eagle Point,1992,Oregon,OR,3150,OR01507,OR0150700,41,029,41029,local police department,"cities 2,500-9,999",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Hill,1992,Oregon,OR,1009,OR01508,OR0150800,41,029,41029,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogue River,1992,Oregon,OR,1842,OR01509,OR0150900,41,029,41029,local police department,"cities under 2,500",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shady Cove,1992,Oregon,OR,1414,OR01511,OR0151100,41,029,41029,local police department,"cities under 2,500",pacific,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jackson State Police,1992,Oregon,OR,0,OR015SP,OR015SP00,41,029,41029,state law enforcement agency,"msa cnty under 10,000",pacific,suburban,11,7,4,9,2,6,3,1,3,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Jefferson,1992,Oregon,OR,10119,OR01600,OR0160000,41,031,41031,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,8,6,2,5,3,4,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0
Madras,1992,Oregon,OR,3605,OR01602,OR0160200,41,031,41031,local police department,"cities 2,500-9,999",pacific,non-suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
Jefferson State Police,1992,Oregon,OR,0,OR016SP,OR016SP00,41,031,41031,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Josephine,1992,Oregon,OR,47299,OR01700,OR0170000,41,033,41033,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,12,9,3,10,2,7,3,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,3,0,0,0
Grants Pass,1992,Oregon,OR,18316,OR01701,OR0170100,41,033,41033,local police department,"cities 10,000-24,999",pacific,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Josephine State Police,1992,Oregon,OR,0,OR017SP,OR017SP00,41,033,41033,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Klamath,1992,Oregon,OR,41858,OR01800,OR0180000,41,035,41035,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
Klamath Falls,1992,Oregon,OR,18577,OR01801,OR0180100,41,035,41035,local police department,"cities 10,000-24,999",pacific,non-suburban,19,14,5,18,1,13,5,1,5,0,0,0,1,0,4,0,2,0,0,3,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,4,4,0,0,1
Klamath State Police,1992,Oregon,OR,0,OR018SP,OR018SP00,41,035,41035,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,21,20,1,17,4,16,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,18,1,0,1,1,0,0,0
Lake,1992,Oregon,OR,4880,OR01900,OR0190000,41,037,41037,sheriffs office,"non-msa cnty under 10,000",pacific,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lakeview,1992,Oregon,OR,2644,OR01901,OR0190100,41,037,41037,local police department,"cities 2,500-9,999",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake State Police,1992,Oregon,OR,0,OR019SP,OR019SP00,41,037,41037,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lane,1992,Oregon,OR,105313,OR02000,OR0200000,41,039,41039,sheriffs office,"msa cnty 100,000 or over",pacific,suburban,21,11,10,19,2,9,10,2,10,0,0,0,2,4,4,1,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,9,0,0,1
Cottage Grove,1992,Oregon,OR,7752,OR02001,OR0200100,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,4,3,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
Eugene,1992,Oregon,OR,118006,OR02002,OR0200200,41,039,41039,local police department,"cities 100,000-249,999",pacific,non-suburban,110,83,27,103,7,78,25,5,25,0,6,9,4,3,3,3,10,3,5,4,3,2,17,11,5,9,1,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,68,11,1,3,25,2,0,0
Florence,1992,Oregon,OR,5405,OR02003,OR0200300,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Junction City,1992,Oregon,OR,3842,OR02004,OR0200400,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakridge,1992,Oregon,OR,3207,OR02005,OR0200500,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Springfield,1992,Oregon,OR,46799,OR02006,OR0200600,41,039,41039,local police department,"cities 25,000-49,999",pacific,non-suburban,85,66,19,72,13,55,17,11,17,0,8,0,6,2,1,2,3,4,1,0,3,6,7,10,11,5,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,3,4,1,0,1,0,0,0,0,63,1,2,0,19,0,0,0
Coburg,1992,Oregon,OR,798,OR02007,OR0200700,41,039,41039,local police department,"cities under 2,500",pacific,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Creswell,1992,Oregon,OR,2546,OR02008,OR0200800,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,7,4,3,7,0,4,3,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Veneta,1992,Oregon,OR,2637,OR02009,OR0200900,41,039,41039,local police department,"cities 2,500-9,999",pacific,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lane State Police,1992,Oregon,OR,0,OR020SP,OR020SP00,41,039,41039,state law enforcement agency,"msa cnty under 10,000",pacific,suburban,23,20,3,21,2,18,3,2,3,0,0,2,0,0,1,0,0,0,1,0,1,1,1,7,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19,1,0,0,3,0,0,0
Lincoln,1992,Oregon,OR,20727,OR02100,OR0210000,41,041,41041,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
Lincoln City,1992,Oregon,OR,6170,OR02101,OR0210100,41,041,41041,local police department,"cities 2,500-9,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Newport,1992,Oregon,OR,8836,OR02102,OR0210200,41,041,41041,local police department,"cities 2,500-9,999",pacific,non-suburban,19,14,5,17,2,13,4,1,4,0,0,3,0,0,1,0,0,0,0,0,1,0,4,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,5,0,0,0
Toledo,1992,Oregon,OR,3323,OR02103,OR0210300,41,041,41041,local police department,"cities 2,500-9,999",pacific,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldport,1992,Oregon,OR,1669,OR02104,OR0210400,41,041,41041,local police department,"cities under 2,500",pacific,non-suburban,4,1,3,4,0,1,3,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Lincoln State Police,1992,Oregon,OR,0,OR021SP,OR021SP00,41,041,41041,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Linn,1992,Oregon,OR,46047,OR02200,OR0220000,41,043,41043,sheriffs office,"non-msa cnty 25,000-99,999",pacific,non-suburban,84,70,14,77,7,63,14,7,14,0,2,3,2,4,3,2,1,1,2,5,0,2,10,11,8,10,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,70,0,0,0,14,0,0,0
Albany,1992,Oregon,OR,30857,OR02201,OR0220100,41,043,41043,local police department,"cities 25,000-49,999",pacific,non-suburban,45,29,16,36,9,22,14,7,14,0,0,5,3,3,3,1,4,2,1,2,2,0,3,1,3,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,2,0,0,0,0,0,26,1,1,1,14,2,0,0
Lebanon,1992,Oregon,OR,11467,OR02203,OR0220300,41,043,41043,local police department,"cities 10,000-24,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sweet Home,1992,Oregon,OR,7174,OR02204,OR0220400,41,043,41043,local police department,"cities 2,500-9,999",pacific,non-suburban,36,31,5,30,6,26,4,5,4,0,1,1,2,0,0,0,1,1,1,0,4,2,6,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,31,0,0,0,4,1,0,0
Linn State Police,1992,Oregon,OR,0,OR022SP,OR022SP00,41,043,41043,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,4,3,1,4,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Malheur,1992,Oregon,OR,13119,OR02300,OR0230000,41,045,41045,sheriffs office,"non-msa cnty 10,000-24,999",pacific,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Ontario,1992,Oregon,OR,9836,OR02302,OR0230200,41,045,41045,local police department,"cities 2,500-9,999",pacific,non-suburban,23,15,8,22,1,15,7,0,7,0,2,1,0,1,3,1,0,1,0,0,0,0,5,3,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,1,0,0
Vale,1992,Oregon,OR,1560,OR02303,OR0230300,41,045,41045,local police department,"cities under 2,500",pacific,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Malheur State Police,1992,Oregon,OR,0,OR023SP,OR023SP00,41,045,41045,state law enforcement agency,"non-msa cnty under 10,000",pacific,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
