agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Maryland Gen. Serv- Balt,1998,Maryland,MD,0,MD00409,MD0040900,24,510,24510,special jurisdiction,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvert,1998,Maryland,MD,69972,MD00500,MD0050000,24,009,24009,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,133,84,49,112,21,71,39,13,39,2,8,11,2,4,14,15,6,5,4,0,2,2,10,5,9,3,8,0,2,0,0,0,0,3,0,2,3,3,3,0,0,0,0,0,2,1,1,1,1,0,1,0,0,70,14,0,0,40,9,0,0
Caroline,1998,Maryland,MD,20940,MD00600,MD0060000,24,011,24011,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,50,28,22,41,9,21,19,7,19,1,1,6,3,5,4,1,3,4,1,0,0,0,4,4,2,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,26,2,0,0,17,5,0,0
Denton,1998,Maryland,MD,3023,MD00601,MD0060100,24,011,24011,local police department,"cities 2,500-9,999",south atlantic,non-suburban,6,4,2,5,1,4,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0
Federalsburg,1998,Maryland,MD,2590,MD00602,MD0060200,24,011,24011,local police department,"cities 2,500-9,999",south atlantic,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Greensboro,1998,Maryland,MD,1485,MD00603,MD0060300,24,011,24011,local police department,"cities under 2,500",south atlantic,non-suburban,18,10,8,15,3,7,7,3,7,1,0,0,3,4,0,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10,0,0,0,6,2,0,0
Ridgely,1998,Maryland,MD,1228,MD00605,MD0060500,24,011,24011,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Carroll,1998,Maryland,MD,0,MD00700,MD0070000,24,013,24013,sheriffs office,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampstead,1998,Maryland,MD,3098,MD00701,MD0070100,24,013,24013,local police department,"cities 2,500-9,999",south atlantic,suburban,9,5,4,6,3,3,3,2,3,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
Manchester,1998,Maryland,MD,3355,MD00702,MD0070200,24,013,24013,local police department,"cities 2,500-9,999",south atlantic,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Sykesville,1998,Maryland,MD,2750,MD00705,MD0070500,24,013,24013,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taneytown,1998,Maryland,MD,4404,MD00706,MD0070600,24,013,24013,local police department,"cities 2,500-9,999",south atlantic,suburban,20,10,10,17,3,9,7,1,7,1,0,0,1,5,1,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0,0,9,1,0,0
Westminster,1998,Maryland,MD,15551,MD00708,MD0070800,24,013,24013,local police department,"cities 10,000-24,999",south atlantic,suburban,60,36,24,50,10,27,23,9,23,0,3,5,8,4,3,4,4,7,0,1,0,0,4,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,1,1,1,0,1,0,0,30,6,0,0,20,4,0,0
Springfield Hospital Ctr,1998,Maryland,MD,0,MD00710,MD0071000,24,013,24013,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cecil,1998,Maryland,MD,66426,MD00800,MD0080000,24,015,24015,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,58,43,15,53,5,40,13,3,13,0,2,4,3,3,1,3,3,13,6,1,0,0,3,2,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,42,1,0,0,15,0,0,0
Elkton,1998,Maryland,MD,10579,MD00804,MD0080400,24,015,24015,local police department,"cities 10,000-24,999",south atlantic,suburban,25,20,5,25,0,20,5,0,5,0,1,0,0,3,1,0,0,2,1,2,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,5,0,0,0
North East,1998,Maryland,MD,2161,MD00805,MD0080500,24,015,24015,local police department,"cities under 2,500",south atlantic,suburban,8,6,2,4,4,4,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,2,0,0,0
Port Deposit,1998,Maryland,MD,747,MD00806,MD0080600,24,015,24015,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rising Sun,1998,Maryland,MD,1442,MD00807,MD0080700,24,015,24015,local police department,"cities under 2,500",south atlantic,suburban,2,1,1,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Charles,1998,Maryland,MD,109325,MD00900,MD0090000,24,017,24017,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,203,106,97,171,32,93,72,13,72,6,9,20,11,18,14,12,6,7,3,5,3,3,14,17,13,6,1,2,1,0,0,2,3,4,3,4,3,1,1,0,0,1,1,0,0,3,3,2,0,0,0,1,0,66,39,0,1,54,43,0,0
La Plata,1998,Maryland,MD,6676,MD00901,MD0090100,24,017,24017,local police department,"cities 2,500-9,999",south atlantic,suburban,14,7,7,11,3,6,5,1,5,0,0,2,1,1,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,5,2,0,0
Dorchester,1998,Maryland,MD,17268,MD01000,MD0100000,24,019,24019,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,13,10,3,11,2,8,3,2,3,0,0,1,1,0,1,1,2,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,2,0,0,2,1,0,0
Cambridge,1998,Maryland,MD,11024,MD01001,MD0100100,24,019,24019,local police department,"cities 10,000-24,999",south atlantic,non-suburban,44,37,7,32,12,28,4,9,4,0,3,0,0,0,1,1,3,3,2,1,1,2,3,3,6,3,0,0,0,0,0,0,3,0,0,0,0,1,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,20,17,0,0,3,4,0,0
Hurlock,1998,Maryland,MD,1842,MD01003,MD0100300,24,019,24019,local police department,"cities under 2,500",south atlantic,non-suburban,8,3,5,7,1,3,4,0,4,0,0,0,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
Frederick,1998,Maryland,MD,127525,MD01100,MD0110000,24,021,24021,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,47,13,34,42,5,13,29,0,29,0,0,7,11,7,4,7,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,31,3,0,0
Brunswick,1998,Maryland,MD,6250,MD01101,MD0110100,24,021,24021,local police department,"cities 2,500-9,999",south atlantic,suburban,22,4,18,22,0,4,18,0,18,0,1,8,5,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,2,0,0
Frederick,1998,Maryland,MD,47592,MD01103,MD0110300,24,021,24021,local police department,"cities 25,000-49,999",south atlantic,suburban,48,30,18,45,3,29,13,1,13,3,3,4,2,3,1,1,4,2,0,2,1,0,4,5,6,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,11,1,0,7,11,0,0
Thurmont,1998,Maryland,MD,3323,MD01104,MD0110400,24,021,24021,local police department,"cities 2,500-9,999",south atlantic,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Garrett,1998,Maryland,MD,27925,MD01200,MD0120000,24,023,24023,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,28,21,7,25,3,18,7,3,7,0,1,2,0,3,1,3,0,3,0,1,0,0,0,4,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20,1,0,0,7,0,0,0
Oakland,1998,Maryland,MD,1824,MD01202,MD0120200,24,023,24023,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Harford,1998,Maryland,MD,180813,MD01300,MD0130000,24,025,24025,sheriffs office,"msa cnty 100,000 or over",south atlantic,suburban,120,77,43,113,7,72,41,5,41,0,5,10,2,9,15,6,9,9,7,6,7,3,8,6,6,4,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12,0,0,35,7,1,0
Aberdeen,1998,Maryland,MD,13426,MD01301,MD0130100,24,025,24025,local police department,"cities 10,000-24,999",south atlantic,suburban,16,11,5,16,0,11,5,0,5,0,0,0,1,2,2,2,1,0,0,0,0,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0
Bel Air,1998,Maryland,MD,9681,MD01302,MD0130200,24,025,24025,local police department,"cities 2,500-9,999",south atlantic,suburban,10,2,8,9,1,1,8,1,8,0,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,8,0,0,0
Havre De Grace,1998,Maryland,MD,10351,MD01303,MD0130300,24,025,24025,local police department,"cities 10,000-24,999",south atlantic,suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0
Howard,1998,Maryland,MD,230639,MD01401,MD0140100,24,027,24027,local police department,"msa cnty 100,000 or over",south atlantic,suburban,225,136,89,195,30,116,77,20,77,2,12,19,17,17,12,13,11,10,8,5,1,4,11,24,15,9,2,2,1,0,0,0,1,2,2,2,3,2,2,1,2,1,3,1,1,2,3,2,0,0,0,0,0,78,54,4,0,60,29,0,0
Kent,1998,Maryland,MD,13150,MD01500,MD0150000,24,029,24029,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,20,9,11,17,3,8,9,1,9,0,0,1,1,3,4,3,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,5,6,0,0
Chestertown,1998,Maryland,MD,4470,MD01502,MD0150200,24,029,24029,local police department,"cities 2,500-9,999",south atlantic,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Rock Hall,1998,Maryland,MD,1600,MD01504,MD0150400,24,029,24029,local police department,"cities under 2,500",south atlantic,non-suburban,4,1,3,3,1,0,3,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Montgomery,1998,Maryland,MD,0,MD01600,MD0160000,24,031,24031,sheriffs office,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md Nat'l Capital Park,1998,Maryland,MD,0,MD01603,MD0160300,24,031,24031,special jurisdiction,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montgomery,1998,Maryland,MD,812755,MD01604,MD0160400,24,031,24031,local police department,"msa cnty 100,000 or over",south atlantic,suburban,478,288,190,441,37,266,174,22,174,1,17,59,40,31,27,26,39,19,14,10,8,9,40,31,38,16,14,1,1,0,0,0,1,4,5,4,1,3,0,1,0,0,0,0,3,3,4,5,1,1,0,0,1,128,146,14,0,84,100,6,0
Takoma Park,1998,Maryland,MD,18115,MD01606,MD0160600,24,031,24031,local police department,"cities 10,000-24,999",south atlantic,suburban,15,9,6,15,0,9,6,0,6,0,0,0,0,6,0,1,1,0,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,5,0,0
Prince George's,1998,Maryland,MD,0,MD01700,MD0170000,24,033,24033,sheriffs office,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berwyn Heights,1998,Maryland,MD,3185,MD01701,MD0170100,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bladensburg,1998,Maryland,MD,8691,MD01702,MD0170200,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,17,7,10,15,2,6,9,1,9,0,0,1,3,4,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,10,0,0
Capitol Heights,1998,Maryland,MD,3903,MD01704,MD0170400,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Cheverly,1998,Maryland,MD,6478,MD01705,MD0170500,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
Cottage City,1998,Maryland,MD,1321,MD01708,MD0170800,24,033,24033,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
District Heights,1998,Maryland,MD,7248,MD01709,MD0170900,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,7,3,4,7,0,3,4,0,4,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
Edmonston,1998,Maryland,MD,1285,MD01710,MD0171000,24,033,24033,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forest Heights,1998,Maryland,MD,3103,MD01712,MD0171200,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Glenarden,1998,Maryland,MD,5432,MD01713,MD0171300,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Greenbelt,1998,Maryland,MD,22131,MD01714,MD0171400,24,033,24033,local police department,"cities 10,000-24,999",south atlantic,suburban,28,15,13,27,1,15,12,0,12,0,4,6,0,0,2,1,1,1,1,3,1,0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,3,10,0,0
Hyattsville,1998,Maryland,MD,14869,MD01715,MD0171500,24,033,24033,local police department,"cities 10,000-24,999",south atlantic,suburban,20,14,6,20,0,14,6,0,6,0,0,1,4,1,0,2,1,1,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,2,4,0,0
Landover Hills,1998,Maryland,MD,1719,MD01716,MD0171600,24,033,24033,local police department,"cities under 2,500",south atlantic,suburban,8,1,7,8,0,1,7,0,7,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0
Laurel,1998,Maryland,MD,18967,MD01717,MD0171700,24,033,24033,local police department,"cities 10,000-24,999",south atlantic,suburban,23,12,11,22,1,11,11,1,11,0,0,1,2,1,7,2,1,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,0,0,4,7,0,0
Morningside,1998,Maryland,MD,1329,MD01718,MD0171800,24,033,24033,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Rainier,1998,Maryland,MD,8520,MD01719,MD0171900,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,10,6,4,9,1,5,4,1,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,4,0,0
Prince George's Police D,1998,Maryland,MD,655302,MD01721,MD0172100,24,033,24033,local police department,"msa cnty 100,000 or over",south atlantic,suburban,739,425,314,663,76,387,271,38,271,5,28,87,47,60,49,51,29,29,19,11,9,7,60,65,59,29,13,5,0,0,1,0,1,17,7,8,5,1,7,2,0,0,3,0,4,9,7,1,2,1,0,1,0,77,347,1,0,55,257,2,0
Riverdale,1998,Maryland,MD,5188,MD01722,MD0172200,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,8,3,5,7,1,2,5,1,5,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,4,1,0,0
Seat Pleasant,1998,Maryland,MD,5770,MD01723,MD0172300,24,033,24033,local police department,"cities 2,500-9,999",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Md-college Park,1998,Maryland,MD,0,MD01725,MD0172500,24,033,24033,special jurisdiction,"cities under 2,500",south atlantic,suburban,23,22,1,20,3,19,1,3,1,0,0,0,0,0,1,4,7,2,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,12,0,0,1,0,0,0
University Park,1998,Maryland,MD,2395,MD01726,MD0172600,24,033,24033,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md Natl Capital Park,1998,Maryland,MD,0,MD01727,MD0172700,24,033,24033,special jurisdiction,"cities under 2,500",south atlantic,suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0
Bowie State University,1998,Maryland,MD,0,MD01728,MD0172800,24,033,24033,special jurisdiction,"cities under 2,500",south atlantic,suburban,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Queen Annes,1998,Maryland,MD,37307,MD01800,MD0180000,24,035,24035,sheriffs office,"msa cnty 25,000-99,999",south atlantic,suburban,37,28,9,33,4,26,7,2,7,0,0,1,2,3,1,8,1,2,2,0,5,0,4,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,7,0,0,8,1,0,0
Centreville,1998,Maryland,MD,2101,MD01801,MD0180100,24,035,24035,local police department,"cities under 2,500",south atlantic,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0
Saint Mary's,1998,Maryland,MD,86374,MD01900,MD0190000,24,037,24037,sheriffs office,"non-msa cnty 25,000-99,999",south atlantic,non-suburban,126,68,58,117,9,66,47,2,47,4,5,5,15,10,12,4,5,3,2,10,4,2,9,11,6,6,2,1,0,0,1,1,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,24,0,0,36,22,0,0
Somerset,1998,Maryland,MD,19962,MD02000,MD0200000,24,039,24039,sheriffs office,"non-msa cnty 10,000-24,999",south atlantic,non-suburban,24,22,2,23,1,21,2,1,2,0,0,1,0,0,1,0,1,2,1,1,0,1,4,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,14,0,0,1,1,0,0
Crisfield,1998,Maryland,MD,2780,MD02001,MD0200100,24,039,24039,local police department,"cities 2,500-9,999",south atlantic,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Princess Anne,1998,Maryland,MD,1929,MD02002,MD0200200,24,039,24039,local police department,"cities under 2,500",south atlantic,non-suburban,4,1,3,4,0,1,3,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
