agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Baker,1999,Oregon,OR,6752,OR00100,OR0010000,41,001,41001,9,7,2,9,0,7,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Baker City,1999,Oregon,OR,9867,OR00101,OR0010100,41,001,41001,24,17,7,23,1,17,5,0,5,1,1,1,0,1,2,0,1,1,1,0,0,1,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0
Benton,1999,Oregon,OR,24754,OR00200,OR0020000,41,003,41003,21,15,6,19,2,13,6,2,6,0,1,0,2,1,2,2,2,0,1,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0,0,0,6,0,0,0
Corvallis,1999,Oregon,OR,50725,OR00201,OR0020100,41,003,41003,47,34,13,40,7,27,13,7,13,0,2,3,2,2,4,1,3,4,1,3,1,0,6,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,33,1,0,0,12,1,0,0
Philomath,1999,Oregon,OR,3086,OR00202,OR0020200,41,003,41003,16,4,12,14,2,4,10,0,10,0,2,1,4,2,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0
Clackamas,1999,Oregon,OR,190098,OR00300,OR0030000,41,005,41005,127,100,27,108,19,85,23,15,23,0,3,3,7,7,3,2,10,10,9,3,4,1,14,16,8,4,4,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,1,0,0,3,4,2,1,1,0,0,0,96,3,0,1,26,0,1,0
Canby,1999,Oregon,OR,12210,OR00301,OR0030100,41,005,41005,10,2,8,10,0,2,8,0,8,0,0,5,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0
Estacada,1999,Oregon,OR,2201,OR00302,OR0030200,41,005,41005,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gladstone,1999,Oregon,OR,11884,OR00303,OR0030300,41,005,41005,8,5,3,7,1,4,3,1,3,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,1,0,0
Lake Oswego,1999,Oregon,OR,35065,OR00304,OR0030400,41,005,41005,10,1,9,10,0,1,9,0,9,0,2,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
Milwaukie,1999,Oregon,OR,20102,OR00305,OR0030500,41,005,41005,5,3,2,4,1,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Molalla,1999,Oregon,OR,4855,OR00306,OR0030600,41,005,41005,7,5,2,6,1,5,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Oregon City,1999,Oregon,OR,21158,OR00307,OR0030700,41,005,41005,11,2,9,10,1,1,9,1,9,0,1,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0
Sandy,1999,Oregon,OR,5151,OR00308,OR0030800,41,005,41005,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
West Linn,1999,Oregon,OR,21423,OR00309,OR0030900,41,005,41005,11,7,4,11,0,7,4,0,4,0,0,0,1,2,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,1,0
Wilsonville,1999,Oregon,OR,13261,OR00312,OR0031200,41,005,41005,10,4,6,9,1,4,5,0,5,0,0,0,0,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Clatsop,1999,Oregon,OR,13703,OR00400,OR0040000,41,007,41007,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Astoria,1999,Oregon,OR,9777,OR00401,OR0040100,41,007,41007,21,11,10,18,3,10,8,1,8,0,2,4,0,0,2,1,0,0,0,0,0,0,2,1,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,10,0,0,0
Seaside,1999,Oregon,OR,5727,OR00403,OR0040300,41,007,41007,11,10,1,9,2,8,1,2,1,0,0,0,0,1,0,2,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0
Warrenton,1999,Oregon,OR,4078,OR00404,OR0040400,41,007,41007,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cannon Beach,1999,Oregon,OR,1412,OR00405,OR0040500,41,007,41007,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Columbia,1999,Oregon,OR,23961,OR00500,OR0050000,41,009,41009,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Clatskanie,1999,Oregon,OR,1758,OR00501,OR0050100,41,009,41009,3,1,2,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Rainier,1999,Oregon,OR,1777,OR00502,OR0050200,41,009,41009,3,1,2,3,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Saint Helens,1999,Oregon,OR,8900,OR00503,OR0050300,41,009,41009,8,4,4,6,2,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Scappoose,1999,Oregon,OR,4777,OR00504,OR0050400,41,009,41009,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Vernonia,1999,Oregon,OR,2239,OR00505,OR0050500,41,009,41009,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Coos,1999,Oregon,OR,25704,OR00600,OR0060000,41,011,41011,10,6,4,9,1,5,4,1,4,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Bandon,1999,Oregon,OR,2593,OR00601,OR0060100,41,011,41011,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
Coos Bay,1999,Oregon,OR,17356,OR00602,OR0060200,41,011,41011,39,17,22,35,4,15,19,2,19,1,4,5,5,4,1,2,2,0,0,0,0,1,6,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,0,1,22,0,0,0
Coquille,1999,Oregon,OR,3981,OR00603,OR0060300,41,011,41011,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Myrtle Point,1999,Oregon,OR,2654,OR00605,OR0060500,41,011,41011,3,2,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
North Bend,1999,Oregon,OR,9821,OR00606,OR0060600,41,011,41011,12,6,6,11,1,5,6,1,6,0,0,0,1,4,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
Crook,1999,Oregon,OR,11254,OR00700,OR0070000,41,013,41013,3,1,2,3,0,1,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Prineville,1999,Oregon,OR,6162,OR00701,OR0070100,41,013,41013,8,7,1,7,1,6,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Curry,1999,Oregon,OR,14666,OR00800,OR0080000,41,015,41015,16,8,8,13,3,6,7,2,7,0,0,1,3,2,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
Brookings,1999,Oregon,OR,5159,OR00801,OR0080100,41,015,41015,5,3,2,5,0,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0
Gold Beach,1999,Oregon,OR,1552,OR00802,OR0080200,41,015,41015,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Deschutes,1999,Oregon,OR,60212,OR00900,OR0090000,41,017,41017,57,29,28,48,9,21,25,8,25,2,3,11,4,2,5,5,4,0,1,0,3,1,0,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,0,1,0,0,0,0,29,0,0,0,28,0,0,0
Bend,1999,Oregon,OR,34678,OR00901,OR0090100,41,017,41017,82,48,34,73,9,46,25,2,25,2,3,4,1,12,5,9,3,5,3,0,3,3,5,2,7,1,4,0,1,0,0,0,0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,1,0,1,34,0,0,0
Redmond,1999,Oregon,OR,11850,OR00902,OR0090200,41,017,41017,30,18,12,22,8,15,7,3,7,0,0,1,0,3,3,2,3,1,2,1,0,0,0,1,2,2,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,12,0,0,0
Deschutes Co Liquor Comm,1999,Oregon,OR,0,OR00904,OR0090400,41,017,41017,5,3,2,4,1,2,2,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Myrtle Creek,1999,Oregon,OR,3182,OR01002,OR0100200,41,019,41019,7,1,6,7,0,1,6,0,6,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Reedsport,1999,Oregon,OR,4897,OR01003,OR0100300,41,019,41019,11,6,5,9,2,4,3,2,3,2,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0
Sutherlin,1999,Oregon,OR,5886,OR01006,OR0100600,41,019,41019,10,3,7,9,1,2,7,1,7,0,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,5,2,0,0
Winston,1999,Oregon,OR,3918,OR01007,OR0100700,41,019,41019,12,7,5,10,2,6,4,1,4,0,0,0,1,3,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,5,0,0,0
Oakland,1999,Oregon,OR,879,OR01009,OR0100900,41,019,41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilliam,1999,Oregon,OR,1301,OR01100,OR0110000,41,021,41021,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grant,1999,Oregon,OR,5054,OR01200,OR0120000,41,023,41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Day,1999,Oregon,OR,1940,OR01202,OR0120200,41,023,41023,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Prairie City,1999,Oregon,OR,1165,OR01203,OR0120300,41,023,41023,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Burns,1999,Oregon,OR,2904,OR01301,OR0130100,41,025,41025,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hines,1999,Oregon,OR,1409,OR01302,OR0130200,41,025,41025,6,3,3,3,3,0,1,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2
Hood River,1999,Oregon,OR,14424,OR01400,OR0140000,41,027,41027,11,3,8,11,0,3,8,0,8,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,0
Hood River,1999,Oregon,OR,5333,OR01402,OR0140200,41,027,41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,1999,Oregon,OR,69273,OR01500,OR0150000,41,029,41029,81,34,47,71,10,30,37,4,37,4,3,14,11,6,3,4,3,3,0,0,0,0,7,5,4,2,0,1,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,34,0,0,0,47,0,0,0
Ashland,1999,Oregon,OR,18283,OR01501,OR0150100,41,029,41029,9,4,5,8,1,4,4,0,4,0,0,1,2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Central Point,1999,Oregon,OR,10693,OR01502,OR0150200,41,029,41029,13,10,3,11,2,8,3,2,3,0,0,0,0,1,2,1,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0
Jacksonville,1999,Oregon,OR,1928,OR01503,OR0150300,41,029,41029,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Medford,1999,Oregon,OR,57751,OR01504,OR0150400,41,029,41029,107,74,33,90,17,64,23,10,23,3,2,5,10,3,3,5,10,3,1,2,3,11,13,7,5,2,2,0,0,0,0,3,1,1,1,1,0,2,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,74,0,0,0,31,1,1,0
Phoenix,1999,Oregon,OR,3914,OR01505,OR0150500,41,029,41029,11,1,10,11,0,1,10,0,10,0,4,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0
Talent,1999,Oregon,OR,4294,OR01506,OR0150600,41,029,41029,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Eagle Point,1999,Oregon,OR,3896,OR01507,OR0150700,41,029,41029,5,0,5,5,0,0,5,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Rogue River,1999,Oregon,OR,2075,OR01509,OR0150900,41,029,41029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butte Falls,1999,Oregon,OR,281,OR01510,OR0151000,41,029,41029,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Shady Cove,1999,Oregon,OR,1474,OR01511,OR0151100,41,029,41029,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jefferson,1999,Oregon,OR,13279,OR01600,OR0160000,41,031,41031,9,7,2,6,3,5,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,2,0,0,0
Madras,1999,Oregon,OR,3521,OR01602,OR0160200,41,031,41031,21,7,14,12,9,6,6,1,6,0,0,3,1,2,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,8,0,0,6
Josephine,1999,Oregon,OR,53563,OR01700,OR0170000,41,033,41033,34,13,21,32,2,13,18,0,18,1,4,6,4,1,3,2,1,2,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,21,0,0,0
Grants Pass,1999,Oregon,OR,21589,OR01701,OR0170100,41,033,41033,26,19,7,24,2,17,7,2,7,0,0,2,0,1,4,0,3,0,0,0,1,4,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,7,0,0,0
Klamath,1999,Oregon,OR,45112,OR01800,OR0180000,41,035,41035,56,38,18,48,8,32,16,6,16,0,6,3,3,2,2,3,8,1,1,0,0,1,5,3,5,2,2,1,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29,0,0,9,18,0,0,0
Klamath Falls,1999,Oregon,OR,18731,OR01801,OR0180100,41,035,41035,39,25,14,32,7,21,11,4,11,0,0,3,4,4,0,0,3,0,3,1,1,1,4,2,1,0,3,1,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,1,0,3,7,1,0,6
Lake,1999,Oregon,OR,4888,OR01900,OR0190000,41,037,41037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeview,1999,Oregon,OR,2338,OR01901,OR0190100,41,037,41037,4,1,3,4,0,1,2,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Lane,1999,Oregon,OR,108358,OR02000,OR0200000,41,039,41039,71,54,17,54,17,44,10,10,10,0,1,1,3,3,2,4,1,1,0,1,3,4,8,8,6,5,1,0,1,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,2,4,1,1,1,1,0,0,0,53,0,0,1,17,0,0,0
Cottage Grove,1999,Oregon,OR,7715,OR02001,OR0200100,41,039,41039,10,8,2,7,3,5,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0
Eugene,1999,Oregon,OR,129576,OR02002,OR0200200,41,039,41039,291,224,67,264,27,205,58,19,58,1,3,23,15,8,9,12,14,16,10,10,6,9,36,31,19,20,13,8,1,0,0,0,1,4,1,1,1,1,1,4,0,1,0,0,3,4,4,0,1,0,0,0,0,196,24,3,1,63,3,1,0
Florence,1999,Oregon,OR,6501,OR02003,OR0200300,41,039,41039,13,6,7,10,3,5,5,1,5,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0
Junction City,1999,Oregon,OR,4211,OR02004,OR0200400,41,039,41039,7,3,4,6,1,3,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Oakridge,1999,Oregon,OR,3162,OR02005,OR0200500,41,039,41039,6,3,3,5,1,2,3,1,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0
Springfield,1999,Oregon,OR,51210,OR02006,OR0200600,41,039,41039,113,69,44,96,17,58,37,11,37,1,13,7,8,3,6,3,4,5,1,4,3,1,10,6,12,5,4,0,0,0,0,1,0,2,2,1,0,1,2,0,1,1,0,1,0,2,0,3,0,0,0,0,0,67,1,0,1,43,1,0,0
Coburg,1999,Oregon,OR,855,OR02007,OR0200700,41,039,41039,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Creswell,1999,Oregon,OR,2918,OR02008,OR0200800,41,039,41039,10,9,1,7,3,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
