agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Lincoln,2009,Nevada,NV,4926,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Mineral,2009,Nevada,NV,4593,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,3,3,5,1,2,3,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0
Nye,2009,Nevada,NV,45293,NV01200,NV0120000,32,023,32023,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,111,95,16,88,23,77,10,18,10,1,1,2,2,0,5,11,6,1,5,4,7,7,12,9,8,4,1,1,0,1,0,0,0,2,3,0,0,1,0,2,1,5,0,1,2,2,1,1,1,0,1,0,0,93,2,0,0,16,0,0,0
Carson City,2009,Nevada,NV,54462,NV01300,NV0130000,32,510,32510,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,58,43,15,45,13,33,12,10,12,0,5,5,0,2,0,4,1,1,1,1,0,1,3,4,3,9,3,1,1,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,2,3,1,0,1,0,0,0,0,40,2,0,1,14,1,0,0
Pershing,2009,Nevada,NV,4336,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lovelock,2009,Nevada,NV,1840,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,3,1,2,3,0,1,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Storey,2009,Nevada,NV,4409,NV01500,NV0150000,32,029,32029,sheriffs office,"msa cnty under 10,000",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Washoe,2009,Nevada,NV,101406,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,161,99,62,133,28,81,52,18,52,0,0,20,10,12,10,8,6,6,1,2,4,1,5,8,17,6,6,7,1,0,3,0,0,3,3,4,0,2,0,0,1,0,0,3,4,0,0,2,2,3,1,0,0,93,3,3,0,57,0,2,3
Reno,2009,Nevada,NV,221010,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,583,474,109,397,186,331,66,143,66,0,2,13,8,20,23,16,20,12,12,10,16,17,63,46,25,33,33,10,11,3,4,0,2,5,12,10,14,6,10,12,3,7,8,7,20,18,14,18,10,8,2,0,0,423,37,8,6,96,8,3,2
Sparks,2009,Nevada,NV,91421,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,non-suburban,284,198,86,219,65,153,66,45,66,0,2,13,18,19,14,14,9,9,16,6,7,3,19,21,14,17,10,4,2,0,2,0,1,8,2,5,4,0,4,0,1,1,4,2,9,11,3,7,0,1,2,0,0,173,19,5,1,78,4,3,1
Washoe County Sch Distri,2009,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,10,1,9,10,0,1,9,0,9,0,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,1
Truckee Meadows Comm Col,2009,Nevada,NV,0,NV01615,NV0161500,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
White Pine,2009,Nevada,NV,9109,NV01700,NV0170000,32,033,32033,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,7,5,2,5,2,4,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
Churchill,2010,Nevada,NV,16271,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,19,14,5,18,1,13,4,1,4,1,0,0,0,0,4,2,0,2,0,2,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,1,5,0,0,0
Fallon,2010,Nevada,NV,8606,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,13,12,1,8,5,8,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,8,2,0,2,1,0,0,0
Las Vegas Metro Pd,2010,Nevada,NV,1446280,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,915,726,189,778,137,606,171,120,171,1,13,37,43,37,41,53,47,50,38,26,24,26,92,84,42,54,45,17,7,1,0,0,3,6,2,2,4,5,10,4,5,8,5,2,27,13,15,11,10,4,1,0,0,481,221,23,1,119,66,3,1
North Las Vegas,2010,Nevada,NV,216961,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,189,121,68,156,33,98,58,23,58,0,5,15,11,11,16,12,9,3,4,4,5,6,6,10,10,11,12,4,2,0,0,0,0,3,0,3,4,2,0,0,3,1,0,0,6,3,4,1,2,1,0,0,0,56,64,0,1,15,53,0,0
Henderson,2010,Nevada,NV,257729,NV00203,NV0020300,32,003,32003,local police department,"cities 250,000-499,999",mountain,non-suburban,219,194,25,160,59,143,17,51,17,0,1,3,7,3,3,15,5,8,4,9,9,4,46,17,15,5,2,2,0,1,1,1,1,2,2,1,1,0,0,1,5,1,0,1,12,14,4,3,4,5,1,0,0,156,34,3,1,20,5,0,0
Boulder City,2010,Nevada,NV,15023,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,7,4,3,7,0,4,3,0,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Taxicab Authority,2010,Nevada,NV,0,NV00207,NV0020700,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Mesquite,2010,Nevada,NV,15276,NV00209,NV0020900,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,14,13,1,10,4,9,1,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,11,1,0,1,1,0,0,0
Univ Of Nevada:las Vegas,2010,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Clark County School Dist,2010,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,88,21,67,74,14,20,53,1,53,1,14,18,9,10,2,5,3,0,3,0,0,2,2,1,2,0,2,0,0,0,0,0,3,6,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,7,1,0,44,22,1,0
Douglas,2010,Nevada,NV,46997,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,46,41,5,26,20,24,2,17,2,0,0,0,2,0,0,2,3,0,3,0,3,3,3,2,4,1,0,0,0,0,0,0,0,1,1,0,1,4,0,0,1,0,1,1,3,3,0,2,2,0,0,0,0,37,1,1,2,5,0,0,0
Elko,2010,Nevada,NV,23743,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,5,1,4,4,1,1,3,0,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Elko,2010,Nevada,NV,18297,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,33,24,9,25,8,18,7,6,7,0,0,1,3,2,1,4,1,4,1,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,23,0,0,1,6,0,0,3
Carlin,2010,Nevada,NV,2368,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,4,1,3,3,1,0,3,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
West Wendover,2010,Nevada,NV,4410,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,11,11,0,6,5,6,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0
Esmeralda,2010,Nevada,NV,783,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2010,Nevada,NV,1987,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,2010,Nevada,NV,9132,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,7,5,2,6,1,4,2,1,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0
Winnemucca,2010,Nevada,NV,7396,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Lander,2010,Nevada,NV,5775,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,21,17,4,18,3,14,4,3,4,0,0,0,0,1,3,3,0,0,1,0,1,1,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,4,2,0,0,2
Lincoln,2010,Nevada,NV,5345,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,3,3,3,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0
Lyon,2010,Nevada,NV,48932,NV01000,NV0100000,32,019,32019,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,37,37,0,24,13,24,0,13,0,0,0,0,0,0,0,1,1,0,2,2,0,1,4,2,1,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,4,0,0,2,0,0,0,34,0,0,3,0,0,0,0
Mineral,2010,Nevada,NV,4772,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,10,8,2,7,3,5,2,3,2,0,0,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,1,0,1,1,1,0,0
Nye,2010,Nevada,NV,43946,NV01200,NV0120000,32,023,32023,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,92,79,13,79,13,66,13,13,13,0,1,2,7,3,0,3,0,7,2,3,0,2,10,14,7,7,7,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,0,4,0,0,0,0,0,75,3,1,0,11,2,0,0
Carson City,2010,Nevada,NV,55274,NV01300,NV0130000,32,510,32510,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,85,68,17,69,16,56,13,12,13,0,0,0,7,4,2,7,5,11,1,10,2,0,6,3,0,5,1,1,3,0,1,0,0,2,2,0,0,0,1,4,0,0,1,1,1,1,0,0,1,0,2,0,0,64,4,0,0,16,0,1,0
Pershing,2010,Nevada,NV,4859,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelock,2010,Nevada,NV,1894,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0
Storey,2010,Nevada,NV,4010,NV01500,NV0150000,32,029,32029,sheriffs office,"msa cnty under 10,000",mountain,suburban,6,5,1,5,1,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Washoe,2010,Nevada,NV,105922,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,150,101,49,120,30,77,41,24,41,2,8,3,15,10,5,6,3,2,1,0,1,2,11,11,11,11,6,9,1,0,2,0,1,3,1,1,0,0,2,2,0,0,1,0,3,5,7,2,2,0,0,0,0,91,5,3,2,48,1,0,0
Reno,2010,Nevada,NV,225221,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,556,448,108,375,181,296,79,152,79,0,0,19,20,23,17,11,20,8,12,7,11,20,66,33,26,27,28,21,3,3,0,0,2,7,6,5,9,3,9,6,5,2,8,8,20,38,18,13,12,7,1,0,2,382,53,5,8,96,9,2,1
Sparks,2010,Nevada,NV,90264,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,non-suburban,242,200,42,165,77,135,30,65,30,0,2,5,7,11,5,8,13,7,9,5,12,1,22,25,9,10,6,4,3,1,0,0,1,3,4,3,1,1,5,0,2,3,1,3,17,14,7,6,5,0,1,0,0,168,23,3,6,33,7,2,0
Univ Of Nevada: Reno,2010,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Washoe County Sch Distri,2010,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,17,0,17,16,1,0,16,0,16,0,4,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
White Pine,2010,Nevada,NV,10030,NV01700,NV0170000,32,033,32033,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,11,7,4,11,0,7,4,0,4,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0
Churchill,2011,Nevada,NV,16408,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,23,13,10,17,6,11,6,2,6,0,0,0,1,3,2,3,0,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,1,9,0,1,0
Fallon,2011,Nevada,NV,8679,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,35,29,6,21,14,17,4,12,4,0,0,2,0,2,0,1,2,0,2,0,0,0,5,2,2,1,1,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0,0,0,2,0,2,0,2,1,0,0,0,23,3,0,3,4,1,0,1
Las Vegas Metro Pd,2011,Nevada,NV,1458474,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,1028,834,194,872,156,694,178,140,178,0,16,28,40,49,45,65,48,26,31,37,34,31,140,86,58,60,45,18,10,4,1,0,0,4,6,3,3,7,4,5,5,10,4,6,44,15,17,6,8,6,3,0,0,535,278,19,2,109,82,3,0
North Las Vegas,2011,Nevada,NV,218790,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,146,94,52,118,28,73,45,21,45,0,5,20,4,12,4,11,4,5,6,1,3,3,7,10,4,9,3,4,2,1,0,0,0,2,1,3,1,2,2,1,1,0,2,0,4,4,1,1,1,0,2,0,0,42,51,1,0,24,28,0,0
Henderson,2011,Nevada,NV,259902,NV00203,NV0020300,32,003,32003,local police department,"cities 250,000-499,999",mountain,non-suburban,228,199,29,178,50,154,24,45,24,0,1,2,8,6,7,10,10,8,14,3,10,4,24,23,15,13,7,9,3,0,1,0,0,2,3,0,0,3,2,1,3,0,3,3,9,11,3,2,2,0,1,2,0,164,26,9,0,25,3,1,0
Boulder City,2011,Nevada,NV,15150,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,19,17,2,15,4,15,0,2,0,0,0,0,0,0,0,2,2,0,3,1,0,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16,1,0,0,2,0,0,0
Taxicab Authority,2011,Nevada,NV,0,NV00207,NV0020700,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesquite,2011,Nevada,NV,15405,NV00209,NV0020900,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,15,15,0,9,6,9,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0
Univ Of Nevada:las Vegas,2011,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,6,1,5,6,0,1,4,0,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
Clark County School Dist,2011,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,84,21,63,78,6,20,58,1,58,0,8,17,5,12,16,7,3,2,2,0,0,0,4,0,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,5,5,0,44,17,2,0
Douglas,2011,Nevada,NV,47393,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,44,41,3,38,6,35,3,6,3,0,0,0,3,0,0,3,7,1,4,1,2,2,3,1,4,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,37,2,0,2,3,0,0,0
Elko,2011,Nevada,NV,23944,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,9,3,6,9,0,3,6,0,6,0,0,1,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0
Elko,2011,Nevada,NV,18451,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,36,26,10,28,8,19,9,7,9,0,2,6,0,0,1,4,0,0,1,1,0,0,2,2,4,1,2,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,21,2,1,2,10,0,0,0
Carlin,2011,Nevada,NV,2388,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Wendover,2011,Nevada,NV,4447,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,14,13,1,7,7,7,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,11,1,0,1,1,0,0,0
Esmeralda,2011,Nevada,NV,790,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Eureka,2011,Nevada,NV,2004,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Humboldt,2011,Nevada,NV,9209,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Winnemucca,2011,Nevada,NV,7458,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lander,2011,Nevada,NV,5824,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Lincoln,2011,Nevada,NV,5390,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,13,13,0,9,4,9,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,12,0,0,1,0,0,0,0
Lyon,2011,Nevada,NV,49344,NV01000,NV0100000,32,019,32019,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,31,31,0,21,10,21,0,10,0,0,0,0,0,0,0,0,0,2,1,1,3,1,5,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,2,2,0,0,27,2,1,1,0,0,0,0
Mineral,2011,Nevada,NV,4812,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
