agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
South Berwick,2011,Maine,ME,7219,ME01613,ME0161300,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wells,2011,Maine,ME,9588,ME01614,ME0161400,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
York,2011,Maine,ME,12527,ME01616,ME0161600,23,031,23031,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Buxton,2011,Maine,ME,8033,ME01618,ME0161800,23,031,23031,local police department,"cities 2,500-9,999",new england,suburban,10,6,4,9,1,5,4,1,4,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Sp: York County,2011,Maine,ME,0,ME016SP,ME016SP00,23,031,23031,state law enforcement agency,"msa cnty under 10,000",new england,suburban,7,4,3,7,0,4,3,0,3,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Androscoggin,2012,Maine,ME,27894,ME00100,ME0010000,23,001,23001,sheriffs office,"msa cnty 25,000-99,999",new england,suburban,20,17,3,17,3,14,3,3,3,0,0,0,1,1,1,0,2,3,0,0,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0
Auburn,2012,Maine,ME,23002,ME00101,ME0010100,23,001,23001,local police department,"cities 10,000-24,999",new england,non-suburban,23,23,0,21,2,21,0,2,0,0,0,0,0,0,0,1,0,1,2,0,4,0,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Lewiston,2012,Maine,ME,36519,ME00102,ME0010200,23,001,23001,local police department,"cities 25,000-49,999",new england,non-suburban,75,59,16,61,14,47,14,12,14,0,1,8,4,0,1,0,6,1,3,2,1,1,14,10,3,1,3,1,0,0,1,0,0,2,0,0,0,2,2,1,0,1,0,1,3,0,0,1,0,1,0,0,0,50,9,0,0,5,11,0,0
Livermore Falls,2012,Maine,ME,3180,ME00103,ME0010300,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Lisbon,2012,Maine,ME,8993,ME00105,ME0010500,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,10,9,1,4,6,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0,1,0,0,0
Mechanic Falls,2012,Maine,ME,3025,ME00106,ME0010600,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabattus,2012,Maine,ME,4866,ME00107,ME0010700,23,001,23001,local police department,"cities 2,500-9,999",new england,suburban,6,5,1,4,2,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0
Sp: Androscoggin County,2012,Maine,ME,0,ME001SP,ME001SP00,23,001,23001,state law enforcement agency,"msa cnty under 10,000",new england,suburban,20,16,4,19,1,15,4,1,4,0,0,0,1,0,3,2,2,1,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0
Aroostook,2012,Maine,ME,28626,ME00200,ME0020000,23,003,23003,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,9,7,2,7,2,6,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0
Caribou,2012,Maine,ME,8150,ME00201,ME0020100,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,17,13,4,15,2,12,3,1,3,0,0,0,1,2,0,0,1,1,0,1,2,0,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0
Fort Fairfield,2012,Maine,ME,3480,ME00202,ME0020200,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Kent,2012,Maine,ME,4078,ME00203,ME0020300,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Houlton,2012,Maine,ME,6095,ME00204,ME0020400,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,10,8,2,7,3,6,1,2,1,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1
Madawaska,2012,Maine,ME,4017,ME00205,ME0020500,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Presque Isle,2012,Maine,ME,9648,ME00206,ME0020600,23,003,23003,local police department,"cities 2,500-9,999",new england,non-suburban,11,10,1,9,2,8,1,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0
Van Buren,2012,Maine,ME,2161,ME00207,ME0020700,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ashland,2012,Maine,ME,1296,ME00208,ME0020800,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Washburn,2012,Maine,ME,1679,ME00216,ME0021600,23,003,23003,local police department,"cities under 2,500",new england,non-suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sp: Aroostook County,2012,Maine,ME,0,ME002SP,ME002SP00,23,003,23003,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,28,25,3,26,2,23,3,2,3,0,0,1,1,0,1,4,3,0,0,1,1,3,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,2,0,0,1
Cumberland,2012,Maine,ME,51739,ME00300,ME0030000,23,005,23005,sheriffs office,"msa cnty 25,000-99,999",new england,suburban,84,62,22,70,14,49,21,13,21,0,0,2,10,7,2,2,5,3,1,8,0,0,16,5,1,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,1,5,1,0,0,0,0,61,1,0,0,21,1,0,0
Brunswick,2012,Maine,ME,20343,ME00301,ME0030100,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,10,9,1,10,0,9,1,0,1,0,0,0,0,1,0,1,0,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Cape Elizabeth,2012,Maine,ME,9045,ME00302,ME0030200,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Falmouth,2012,Maine,ME,11221,ME00303,ME0030300,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Gorham,2012,Maine,ME,16432,ME00304,ME0030400,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Portland,2012,Maine,ME,66413,ME00305,ME0030500,23,005,23005,local police department,"cities 50,000-99,999",new england,non-suburban,121,103,18,108,13,90,18,13,18,0,0,6,9,1,2,5,6,5,1,6,4,3,16,10,13,8,5,6,1,0,1,0,0,0,0,0,0,0,1,0,2,0,4,0,0,1,2,2,1,0,0,0,0,90,11,2,0,9,8,1,0
South Portland,2012,Maine,ME,25087,ME00306,ME0030600,23,005,23005,local police department,"cities 25,000-49,999",new england,non-suburban,16,15,1,13,3,12,1,3,1,0,0,0,0,1,0,1,0,0,0,2,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0
Scarborough,2012,Maine,ME,18982,ME00307,ME0030700,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
Westbrook,2012,Maine,ME,17553,ME00308,ME0030800,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,21,13,8,18,3,10,8,3,8,0,1,1,2,3,1,1,0,1,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,12,1,0,0,5,2,1,0
Bridgton,2012,Maine,ME,5228,ME00309,ME0030900,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Cumberland,2012,Maine,ME,7236,ME00310,ME0031000,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,12,11,1,8,4,7,1,4,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0
Freeport,2012,Maine,ME,7906,ME00311,ME0031100,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yarmouth,2012,Maine,ME,8376,ME00314,ME0031400,23,005,23005,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Windham,2012,Maine,ME,17054,ME00315,ME0031500,23,005,23005,local police department,"cities 10,000-24,999",new england,suburban,10,9,1,7,3,6,1,3,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,2,0,0,1,0,0,0
Univ Of Southern Maine,2012,Maine,ME,0,ME00318,ME0031800,23,005,23005,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Cumberland County,2012,Maine,ME,0,ME003SP,ME003SP00,23,005,23005,state law enforcement agency,"msa cnty under 10,000",new england,suburban,11,5,6,10,1,4,6,1,6,0,1,1,2,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,6,0,0,0
Franklin,2012,Maine,ME,12087,ME00400,ME0040000,23,007,23007,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,10,10,0,6,4,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0
Farmington,2012,Maine,ME,7765,ME00401,ME0040100,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Jay,2012,Maine,ME,4848,ME00402,ME0040200,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Wilton,2012,Maine,ME,4115,ME00403,ME0040300,23,007,23007,local police department,"cities 2,500-9,999",new england,non-suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
Carrabassett Valley,2012,Maine,ME,779,ME00407,ME0040700,23,007,23007,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Franklin County,2012,Maine,ME,0,ME004SP,ME004SP00,23,007,23007,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hancock,2012,Maine,ME,30225,ME00500,ME0050000,23,009,23009,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bar Harbor,2012,Maine,ME,5253,ME00501,ME0050100,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0
Ellsworth,2012,Maine,ME,7770,ME00502,ME0050200,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bucksport,2012,Maine,ME,4945,ME00503,ME0050300,23,009,23009,local police department,"cities 2,500-9,999",new england,non-suburban,12,10,2,11,1,9,2,1,2,0,0,2,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,2,0,0,0
Mount Desert,2012,Maine,ME,2061,ME00504,ME0050400,23,009,23009,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwest Harbor,2012,Maine,ME,1771,ME00508,ME0050800,23,009,23009,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan's Island,2012,Maine,ME,333,ME00514,ME0051400,23,009,23009,local police department,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Winter Harbor,2012,Maine,ME,518,ME00515,ME0051500,23,009,23009,local police department,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Hancock County,2012,Maine,ME,0,ME005SP,ME005SP00,23,009,23009,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Kennebec,2012,Maine,ME,51344,ME00600,ME0060000,23,011,23011,sheriffs office,"non-msa cnty 25,000-99,999",new england,non-suburban,28,24,4,24,4,20,4,4,4,0,0,0,0,2,2,1,0,0,0,0,1,0,4,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,24,0,0,0,4,0,0,0
Augusta,2012,Maine,ME,19117,ME00601,ME0060100,23,011,23011,local police department,"cities 10,000-24,999",new england,non-suburban,23,22,1,18,5,17,1,5,1,0,0,1,0,0,0,1,2,2,0,2,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,20,2,0,0,0,1,0,0
Gardiner,2012,Maine,ME,5793,ME00602,ME0060200,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,6,5,1,5,1,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Hallowell,2012,Maine,ME,2379,ME00603,ME0060300,23,011,23011,local police department,"cities under 2,500",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Waterville,2012,Maine,ME,15709,ME00604,ME0060400,23,011,23011,local police department,"cities 10,000-24,999",new england,non-suburban,23,20,3,17,6,15,2,5,2,0,1,0,0,1,0,1,0,1,0,0,1,0,6,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,16,3,1,0,2,1,0,0
Oakland,2012,Maine,ME,6233,ME00605,ME0060500,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,9,6,3,8,1,5,3,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Monmouth,2012,Maine,ME,4096,ME00606,ME0060600,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Winslow,2012,Maine,ME,7787,ME00607,ME0060700,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,6,3,3,6,0,3,3,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Winthrop,2012,Maine,ME,6086,ME00608,ME0060800,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,2012,Maine,ME,3483,ME00621,ME0062100,23,011,23011,local police department,"cities 2,500-9,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sp Cc Tf: Kennebec Cnty,2012,Maine,ME,0,ME00699,ME0069900,23,011,23011,special jurisdiction,non-msa state police,new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Kennebec County,2012,Maine,ME,0,ME006SP,ME006SP00,23,011,23011,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,17,16,1,12,5,11,1,5,1,0,0,0,0,1,0,0,2,2,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0
Knox,2012,Maine,ME,21479,ME00700,ME0070000,23,013,23013,sheriffs office,"non-msa cnty 10,000-24,999",new england,non-suburban,21,18,3,20,1,17,3,1,3,0,0,0,1,1,1,2,0,0,0,0,0,0,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,3,0,0,0
Camden,2012,Maine,ME,4850,ME00701,ME0070100,23,013,23013,local police department,"cities 2,500-9,999",new england,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Rockland,2012,Maine,ME,7297,ME00702,ME0070200,23,013,23013,local police department,"cities 2,500-9,999",new england,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Thomaston,2012,Maine,ME,2781,ME00703,ME0070300,23,013,23013,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockport,2012,Maine,ME,3331,ME00704,ME0070400,23,013,23013,local police department,"cities 2,500-9,999",new england,non-suburban,4,2,2,4,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
