agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Co Mental Health Institu,2011,Colorado,CO,0,CO05102,CO0510200,08,101,08101,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co State Univ: Pueblo,2011,Colorado,CO,0,CO05103,CO0510300,08,101,08101,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Blanco,2011,Colorado,CO,1858,CO05200,CO0520000,08,103,08103,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Meeker,2011,Colorado,CO,2518,CO05201,CO0520100,08,103,08103,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangely,2011,Colorado,CO,2406,CO05202,CO0520200,08,103,08103,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande,2011,Colorado,CO,5340,CO05300,CO0530000,08,105,08105,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Monte Vista,2011,Colorado,CO,4521,CO05301,CO0530100,08,105,08105,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Del Norte,2011,Colorado,CO,1715,CO05302,CO0530200,08,105,08105,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Routt,2011,Colorado,CO,8878,CO05400,CO0540000,08,107,08107,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Steamboat Springs,2011,Colorado,CO,12299,CO05401,CO0540100,08,107,08107,local police department,"cities 10,000-24,999",mountain,non-suburban,18,18,0,15,3,15,0,3,0,0,0,0,0,0,0,0,1,1,1,0,3,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,17,1,0,0,0,0,0,0
Saguache,2011,Colorado,CO,4167,CO05500,CO0550000,08,109,08109,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Center,2011,Colorado,CO,2269,CO05501,CO0550100,08,109,08109,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
San Juan,2011,Colorado,CO,711,CO05600,CO0560000,08,111,08111,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
San Miguel,2011,Colorado,CO,5122,CO05700,CO0570000,08,113,08113,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Telluride,2011,Colorado,CO,2365,CO05701,CO0570100,08,113,08113,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Sedgwick,2011,Colorado,CO,2420,CO05800,CO0580000,08,115,08115,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
Summit,2011,Colorado,CO,16258,CO05900,CO0590000,08,117,08117,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Breckenridge,2011,Colorado,CO,4619,CO05901,CO0590100,08,117,08117,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Silverthorne,2011,Colorado,CO,3955,CO05903,CO0590300,08,117,08117,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frisco,2011,Colorado,CO,2730,CO05904,CO0590400,08,117,08117,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teller,2011,Colorado,CO,14790,CO06000,CO0600000,08,119,08119,sheriffs office,"msa cnty 10,000-24,999",mountain,suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0
Woodland Park,2011,Colorado,CO,7325,CO06001,CO0600100,08,119,08119,local police department,"cities 2,500-9,999",mountain,suburban,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Cripple Creek,2011,Colorado,CO,1210,CO06002,CO0600200,08,119,08119,local police department,"cities under 2,500",mountain,suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Washington,2011,Colorado,CO,4898,CO06100,CO0610000,08,121,08121,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Weld,2011,Colorado,CO,56241,CO06200,CO0620000,08,123,08123,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,52,47,5,46,6,43,3,4,3,0,0,0,0,0,3,2,1,0,1,2,1,1,5,10,5,5,1,3,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,46,1,0,0,5,0,0,0
Fort Lupton,2011,Colorado,CO,7505,CO06201,CO0620100,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,3,2,1,3,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Greeley,2011,Colorado,CO,94507,CO06202,CO0620200,08,123,08123,local police department,"cities 50,000-99,999",mountain,non-suburban,94,79,15,69,25,59,10,20,10,0,1,1,3,3,2,1,6,2,8,4,2,3,13,10,4,2,1,1,1,1,0,0,1,1,1,1,1,0,0,3,0,0,2,1,5,2,2,2,1,1,0,0,1,71,8,0,0,14,1,0,0
Eaton,2011,Colorado,CO,4441,CO06203,CO0620300,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0
Evans,2011,Colorado,CO,18860,CO06204,CO0620400,08,123,08123,local police department,"cities 10,000-24,999",mountain,suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
La Salle,2011,Colorado,CO,1989,CO06205,CO0620500,08,123,08123,local police department,"cities under 2,500",mountain,suburban,3,1,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Windsor,2011,Colorado,CO,18969,CO06206,CO0620600,08,123,08123,local police department,"cities 10,000-24,999",mountain,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Erie,2011,Colorado,CO,18451,CO06207,CO0620700,08,123,08123,local police department,"cities 10,000-24,999",mountain,suburban,6,4,2,5,1,3,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
Dacono,2011,Colorado,CO,4224,CO06208,CO0620800,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Kersey,2011,Colorado,CO,1479,CO06209,CO0620900,08,123,08123,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnstown,2011,Colorado,CO,10059,CO06210,CO0621000,08,123,08123,local police department,"cities 10,000-24,999",mountain,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Milliken,2011,Colorado,CO,5708,CO06211,CO0621100,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,3,1,2,2,1,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
Ault,2011,Colorado,CO,1545,CO06212,CO0621200,08,123,08123,local police department,"cities under 2,500",mountain,suburban,7,4,3,5,2,3,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0
Platteville,2011,Colorado,CO,2528,CO06213,CO0621300,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Univ Northern Colorado,2011,Colorado,CO,0,CO06216,CO0621600,08,123,08123,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick,2011,Colorado,CO,8830,CO06217,CO0621700,08,123,08123,local police department,"cities 2,500-9,999",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Firestone,2011,Colorado,CO,10324,CO06218,CO0621800,08,123,08123,local police department,"cities 10,000-24,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuma,2011,Colorado,CO,4250,CO06300,CO0630000,08,125,08125,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wray,2011,Colorado,CO,2383,CO06301,CO0630100,08,125,08125,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuma,2011,Colorado,CO,3585,CO06302,CO0630200,08,125,08125,local police department,"cities 2,500-9,999",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Broomfield,2011,Colorado,CO,56862,CO06401,CO0640100,08,014,08014,local police department,"cities 50,000-99,999",mountain,non-suburban,10,9,1,9,1,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Colorado Bureau Of Inves,2011,Colorado,CO,0,COCBI00,COCBI0000,08,031,08031,special jurisdiction,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Colorado State Patrol,2011,Colorado,CO,0,COCSP00,COCSP0000,08,031,08031,state law enforcement agency,"non-msa cnty under 10,000",mountain,non-suburban,11,11,0,9,2,9,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0
Denver,2011,Colorado,CO,610612,CODPD00,CODPD0000,08,031,08031,local police department,"cities 500,000-999,999",mountain,non-suburban,910,835,75,712,198,651,61,184,61,0,11,16,11,11,12,22,36,30,23,28,26,16,116,95,62,65,45,51,18,14,4,0,3,3,2,5,1,5,12,6,5,12,9,6,33,21,21,23,20,6,3,1,1,551,253,15,10,41,33,0,0
Adams,2012,Colorado,CO,93542,CO00100,CO0010000,08,001,08001,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,125,112,13,96,29,86,10,26,10,0,4,3,1,0,2,6,5,2,3,7,5,5,16,12,6,8,5,4,2,0,0,0,1,2,0,0,0,0,0,2,0,0,2,0,8,6,2,3,1,1,1,0,0,103,8,0,0,11,1,0,1
Aurora,2012,Colorado,CO,336952,CO00101,CO0010100,08,005,08005,local police department,"cities 250,000-499,999",mountain,non-suburban,322,294,28,254,68,231,23,63,23,0,4,5,3,6,5,5,12,10,10,15,9,8,49,33,24,21,20,9,4,1,1,0,1,1,1,1,1,6,0,1,1,5,1,1,12,9,7,10,7,0,1,2,0,151,139,2,0,15,12,1,0
Brighton,2012,Colorado,CO,34540,CO00102,CO0010200,08,001,08001,local police department,"cities 25,000-49,999",mountain,suburban,34,30,4,27,7,24,3,6,3,0,1,0,2,0,0,0,1,1,3,1,0,2,5,5,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,29,1,0,0,4,0,0,0
Commerce City,2012,Colorado,CO,47590,CO00103,CO0010300,08,001,08001,local police department,"cities 25,000-49,999",mountain,suburban,64,57,7,54,10,47,7,10,7,0,1,0,3,1,2,2,2,0,3,3,3,0,9,6,10,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,1,0,1,0,50,5,1,0,7,0,0,0
Thornton,2012,Colorado,CO,123115,CO00104,CO0010400,08,001,08001,local police department,"cities 100,000-249,999",mountain,non-suburban,84,73,11,66,18,56,10,17,10,0,0,3,1,2,4,1,3,4,6,2,2,1,12,6,5,4,4,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,5,4,2,1,0,0,0,0,66,5,1,1,11,0,0,0
Westminster,2012,Colorado,CO,109461,CO00105,CO0010500,08,001,08001,local police department,"cities 100,000-249,999",mountain,non-suburban,80,67,13,65,15,55,10,12,10,0,0,5,1,3,1,0,2,2,3,3,6,3,11,5,5,5,7,0,0,2,1,0,0,0,1,2,0,0,0,0,1,0,2,0,1,3,1,3,0,0,0,1,0,64,3,0,0,11,1,0,1
Northglenn,2012,Colorado,CO,37094,CO00106,CO0010600,08,001,08001,local police department,"cities 25,000-49,999",mountain,suburban,30,24,6,28,2,22,6,2,6,0,0,0,4,2,0,1,1,1,1,0,1,1,11,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23,0,1,0,5,1,0,0
Federal Heights,2012,Colorado,CO,11886,CO00108,CO0010800,08,001,08001,local police department,"cities 10,000-24,999",mountain,suburban,17,16,1,13,4,12,1,4,1,0,1,0,0,0,0,0,1,1,0,0,1,2,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,14,1,0,1,1,0,0,0
Univ Of Co: Denver,2012,Colorado,CO,0,CO00111,CO0011100,08,005,08005,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alamosa,2012,Colorado,CO,6866,CO00200,CO0020000,08,003,08003,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Arapahoe,2012,Colorado,CO,88466,CO00300,CO0030000,08,005,08005,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,33,32,1,27,6,26,1,6,1,0,0,0,1,0,0,3,1,1,0,2,0,3,2,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,22,10,0,0,0,1,0,0
Englewood,2012,Colorado,CO,31358,CO00301,CO0030100,08,005,08005,local police department,"cities 25,000-49,999",mountain,suburban,14,14,0,13,1,13,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0
Littleton,2012,Colorado,CO,43229,CO00302,CO0030200,08,005,08005,local police department,"cities 25,000-49,999",mountain,suburban,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0
Sheridan,2012,Colorado,CO,5871,CO00303,CO0030300,08,005,08005,local police department,"cities 2,500-9,999",mountain,suburban,18,16,2,15,3,13,2,3,2,0,1,0,0,0,1,0,0,0,1,1,1,1,3,2,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,16,0,0,0,2,0,0,0
Glendale,2012,Colorado,CO,4493,CO00304,CO0030400,08,005,08005,local police department,"cities 2,500-9,999",mountain,suburban,12,12,0,10,2,10,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,4,2,0,0,0,0,0
Cherry Hills Village,2012,Colorado,CO,6206,CO00305,CO0030500,08,005,08005,local police department,"cities 2,500-9,999",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Greenwood Village,2012,Colorado,CO,14434,CO00307,CO0030700,08,005,08005,local police department,"cities 10,000-24,999",mountain,suburban,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0
Arapahoe Comm College,2012,Colorado,CO,0,CO00309,CO0030900,08,005,08005,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centennial,2012,Colorado,CO,104022,CO00311,CO0031100,08,005,08005,local police department,"cities 100,000-249,999",mountain,non-suburban,15,14,1,11,4,11,0,3,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,13,1,0,0,1,0,0,0
Archuleta,2012,Colorado,CO,10438,CO00400,CO0040000,08,007,08007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0
Pagosa Springs,2012,Colorado,CO,1741,CO00401,CO0040100,08,007,08007,local police department,"cities under 2,500",mountain,non-suburban,6,4,2,5,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1
Baca,2012,Colorado,CO,1707,CO00500,CO0050000,08,009,08009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Springfield,2012,Colorado,CO,1474,CO00501,CO0050100,08,009,08009,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
