agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,robbery_male_under_10,robbery_male_10_12,robbery_male_13_14,robbery_male_15,robbery_male_16,robbery_male_17,robbery_male_18,robbery_male_19,robbery_male_20,robbery_male_21,robbery_male_22,robbery_male_23,robbery_male_24,robbery_male_25_29,robbery_male_30_34,robbery_male_35_39,robbery_male_40_44,robbery_male_45_49,robbery_male_50_54,robbery_male_55_59,robbery_male_60_64,robbery_male_over_64,robbery_female_under_10,robbery_female_10_12,robbery_female_13_14,robbery_female_15,robbery_female_16,robbery_female_17,robbery_female_18,robbery_female_19,robbery_female_20,robbery_female_21,robbery_female_22,robbery_female_23,robbery_female_24,robbery_female_25_29,robbery_female_30_34,robbery_female_35_39,robbery_female_40_44,robbery_female_45_49,robbery_female_50_54,robbery_female_55_59,robbery_female_60_64,robbery_female_over_64,robbery_adult_white,robbery_adult_black,robbery_adult_asian,robbery_adult_indian,robbery_juv_white,robbery_juv_black,robbery_juv_asian,robbery_juv_indian
Coral Gables,1980,Florida,FL,42438,FL01302,FL0130200,12,086,12086,57,34,23,55,2,32,23,2,23,0,0,0,11,5,7,11,2,1,1,2,3,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,0,0,2,21,0,0
Florida City,1980,Florida,FL,5394,FL01303,FL0130300,12,086,12086,6,1,5,6,0,1,5,0,5,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
Hialeah,1980,Florida,FL,143627,FL01304,FL0130400,12,086,12086,95,57,38,90,5,55,35,2,35,0,0,8,6,10,11,20,9,8,5,0,0,0,7,4,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,33,24,0,0,13,25,0,0
Homestead,1980,Florida,FL,19813,FL01305,FL0130500,12,086,12086,54,42,12,50,4,39,11,3,11,0,2,3,4,0,2,2,6,3,5,2,2,1,9,2,5,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,2,10,0,0
Miami,1980,Florida,FL,335718,FL01306,FL0130600,12,086,12086,1147,778,369,1088,59,732,355,46,355,1,21,70,77,100,87,85,55,43,60,40,67,50,147,103,38,16,10,3,4,1,10,0,0,2,5,1,5,5,3,6,3,3,3,3,13,5,2,0,0,0,0,0,0,209,567,0,2,41,328,0,0
Miami Beach,1980,Florida,FL,90836,FL01307,FL0130700,12,086,12086,162,133,29,148,14,120,28,13,28,0,0,5,7,9,7,10,11,7,4,11,10,6,32,15,11,0,1,1,1,0,0,0,0,0,1,0,0,2,1,1,1,0,0,1,2,3,2,0,0,0,0,0,0,89,44,0,0,13,16,0,0
Miami Shores,1980,Florida,FL,9117,FL01308,FL0130800,12,086,12086,14,13,1,12,2,11,1,2,1,0,0,0,0,0,1,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,0,0,0,1,0,0
Miami Springs,1980,Florida,FL,12202,FL01309,FL0130900,12,086,12086,19,16,3,13,6,11,2,5,2,0,0,0,1,1,0,2,2,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9,7,0,0,2,1,0,0
North Miami Beach,1980,Florida,FL,32695,FL01310,FL0131000,12,086,12086,48,28,20,44,4,25,19,3,19,0,0,7,3,6,3,6,1,2,1,2,1,2,7,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,9,0,0,6,14,0,0
Opa Locka,1980,Florida,FL,14235,FL01312,FL0131200,12,086,12086,29,14,15,27,2,12,15,2,15,0,0,2,2,4,7,3,0,2,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,15,0,0
Surfside,1980,Florida,FL,2957,FL01313,FL0131300,12,086,12086,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Biscayne Park,1980,Florida,FL,3076,FL01314,FL0131400,12,086,12086,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
El Portal,1980,Florida,FL,2016,FL01315,FL0131500,12,086,12086,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hialeah Gardens,1980,Florida,FL,2652,FL01316,FL0131600,12,086,12086,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
North Bay Village,1980,Florida,FL,4891,FL01317,FL0131700,12,086,12086,11,8,3,9,2,6,3,2,3,0,0,0,0,3,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,3,0,0,2,1,0,0
North Miami,1980,Florida,FL,42221,FL01318,FL0131800,12,086,12086,80,52,28,72,8,46,26,6,26,0,0,4,9,7,6,6,9,1,5,2,2,1,6,11,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,22,30,0,0,2,26,0,0
South Miami,1980,Florida,FL,10542,FL01319,FL0131900,12,086,12086,27,14,13,25,2,12,13,2,13,0,0,3,2,6,2,2,0,3,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0
Virginia Gardens,1980,Florida,FL,1611,FL01320,FL0132000,12,086,12086,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Miami,1980,Florida,FL,6063,FL01321,FL0132100,12,086,12086,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Bay Harbor Islands,1980,Florida,FL,4849,FL01322,FL0132200,12,086,12086,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Golden Beach,1980,Florida,FL,440,FL01324,FL0132400,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medley,1980,Florida,FL,166,FL01327,FL0132700,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweetwater,1980,Florida,FL,8135,FL01329,FL0132900,12,086,12086,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Florida Inter Univ,1980,Florida,FL,0,FL01331,FL0133100,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Crim Law Enf,1980,Florida,FL,0,FL013DL,FL013DL00,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade Co Marine Patrol,1980,Florida,FL,0,FL013MP,FL013MP00,12,086,12086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,1980,Florida,FL,12993,FL01400,FL0140000,12,027,12027,9,6,3,8,1,5,3,1,3,0,0,0,2,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0
Arcadia,1980,Florida,FL,6047,FL01401,FL0140100,12,027,12027,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Dixie,1980,Florida,FL,7680,FL01500,FL0150000,12,029,12029,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Atlantic Beach,1980,Florida,FL,7893,FL01601,FL0160100,12,031,12031,12,8,4,12,0,8,4,0,4,0,0,1,2,0,1,0,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0
Jacksonville,1980,Florida,FL,542795,FL01602,FL0160200,12,031,12031,460,366,94,430,30,344,86,22,86,0,2,17,20,19,28,11,38,38,26,29,37,20,78,38,14,7,3,2,1,1,1,0,0,3,2,1,2,0,5,3,4,1,0,3,5,0,1,0,0,0,0,0,0,130,236,0,0,36,58,0,0
Jacksonville Beach,1980,Florida,FL,15452,FL01603,FL0160300,12,031,12031,9,8,1,9,0,8,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0
Neptune Beach,1980,Florida,FL,5306,FL01604,FL0160400,12,031,12031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of North Florida,1980,Florida,FL,0,FL01606,FL0160600,12,031,12031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escambia,1980,Florida,FL,171024,FL01700,FL0170000,12,033,12033,135,106,29,125,10,98,27,8,27,0,0,1,5,10,11,12,11,7,7,12,5,7,18,11,6,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,3,0,1,1,0,0,0,0,0,63,43,0,0,17,12,0,0
Pensacola,1980,Florida,FL,57130,FL01701,FL0170100,12,033,12033,96,75,21,88,8,68,20,7,20,0,0,2,5,8,5,9,7,7,2,4,4,3,20,8,2,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,19,55,1,0,5,16,0,0
Century,1980,Florida,FL,503,FL01702,FL0170200,12,033,12033,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Univ Of West Florida,1980,Florida,FL,0,FL01704,FL0170400,12,033,12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escambia Co Crim Law Enf,1980,Florida,FL,0,FL017DL,FL017DL00,12,033,12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flagler,1980,Florida,FL,6719,FL01800,FL0180000,12,035,12035,6,2,4,4,2,2,2,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0
Bunnell,1980,Florida,FL,1807,FL01801,FL0180100,12,035,12035,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Flagler Beach,1980,Florida,FL,2039,FL01802,FL0180200,12,035,12035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,1980,Florida,FL,4990,FL01900,FL0190000,12,037,12037,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Apalachicola,1980,Florida,FL,2540,FL01901,FL0190100,12,037,12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gadsden,1980,Florida,FL,21951,FL02000,FL0200000,12,039,12039,5,3,2,5,0,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0
Quincy,1980,Florida,FL,8252,FL02001,FL0200100,12,039,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chattahoochee,1980,Florida,FL,5270,FL02002,FL0200200,12,039,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havana,1980,Florida,FL,2932,FL02003,FL0200300,12,039,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gretna,1980,Florida,FL,1604,FL02004,FL0200400,12,039,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilchrist,1980,Florida,FL,5733,FL02100,FL0210000,12,041,12041,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Glades,1980,Florida,FL,4753,FL02200,FL0220000,12,043,12043,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,2,0,0,0,0
Gulf,1980,Florida,FL,4786,FL02300,FL0230000,12,045,12045,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
Port St Joe,1980,Florida,FL,3981,FL02301,FL0230100,12,045,12045,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Hamilton,1980,Florida,FL,6521,FL02400,FL0240000,12,047,12047,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Jasper,1980,Florida,FL,2040,FL02401,FL0240100,12,047,12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardee,1980,Florida,FL,11158,FL02500,FL0250000,12,049,12049,4,2,2,4,0,2,2,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
Bowling Green,1980,Florida,FL,1734,FL02501,FL0250100,12,049,12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauchula,1980,Florida,FL,3004,FL02502,FL0250200,12,049,12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zolfo Spring,1980,Florida,FL,1234,FL02503,FL0250300,12,049,12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hendry,1980,Florida,FL,13376,FL02600,FL0260000,12,051,12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clewiston,1980,Florida,FL,5212,FL02601,FL0260100,12,051,12051,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
Hendry Co Crim Law Enf,1980,Florida,FL,0,FL026DL,FL026DL00,12,051,12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hernando,1980,Florida,FL,38349,FL02700,FL0270000,12,053,12053,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
Brooksville,1980,Florida,FL,5492,FL02701,FL0270100,12,053,12053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Highlands,1980,Florida,FL,30700,FL02800,FL0280000,12,055,12055,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Avon Park,1980,Florida,FL,7854,FL02801,FL0280100,12,055,12055,4,1,3,4,0,1,3,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
Sebring,1980,Florida,FL,8759,FL02803,FL0280300,12,055,12055,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Hillsborough,1980,Florida,FL,341680,FL02900,FL0290000,12,057,12057,186,139,47,178,8,131,47,8,47,0,3,7,3,16,18,15,20,8,10,13,9,12,26,12,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,112,27,0,0,33,14,0,0
Plant City,1980,Florida,FL,19055,FL02901,FL0290100,12,057,12057,14,8,6,13,1,7,6,1,6,0,0,0,0,3,3,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0
Tampa,1980,Florida,FL,268709,FL02902,FL0290200,12,057,12057,301,218,83,262,39,186,75,32,75,1,7,20,15,14,19,20,11,15,11,11,15,4,34,28,9,14,6,4,4,0,0,0,1,3,1,0,2,2,1,2,1,3,5,4,7,4,1,2,0,0,0,0,0,107,111,0,0,21,62,0,0
Temple Terrace,1980,Florida,FL,11093,FL02903,FL0290300,12,057,12057,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Univ Of South Florida,1980,Florida,FL,0,FL02907,FL0290700,12,057,12057,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Hillsborough Co Crim Law,1980,Florida,FL,0,FL029DL,FL029DL00,12,057,12057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmes,1980,Florida,FL,12106,FL03000,FL0300000,12,059,12059,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bonifay,1980,Florida,FL,2510,FL03001,FL0300100,12,059,12059,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indian River,1980,Florida,FL,36983,FL03100,FL0310000,12,061,12061,24,23,1,22,2,21,1,2,1,0,0,0,0,1,0,2,2,2,0,5,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,17,0,0,1,0,0,0
Sebastian,1980,Florida,FL,2835,FL03102,FL0310200,12,061,12061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vero Beach,1980,Florida,FL,16156,FL03103,FL0310300,12,061,12061,14,8,6,14,0,8,6,0,6,0,0,1,1,1,3,1,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,5,0,0
Indian River Shores,1980,Florida,FL,1247,FL03104,FL0310400,12,061,12061,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jackson,1980,Florida,FL,29045,FL03200,FL0320000,12,063,12063,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,2,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0
Graceville,1980,Florida,FL,2926,FL03203,FL0320300,12,063,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,1980,Florida,FL,7523,FL03300,FL0330000,12,065,12065,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Monticello,1980,Florida,FL,2947,FL03301,FL0330100,12,065,12065,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
