agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,robbery_male_under_10,robbery_male_10_12,robbery_male_13_14,robbery_male_15,robbery_male_16,robbery_male_17,robbery_male_18,robbery_male_19,robbery_male_20,robbery_male_21,robbery_male_22,robbery_male_23,robbery_male_24,robbery_male_25_29,robbery_male_30_34,robbery_male_35_39,robbery_male_40_44,robbery_male_45_49,robbery_male_50_54,robbery_male_55_59,robbery_male_60_64,robbery_male_over_64,robbery_female_under_10,robbery_female_10_12,robbery_female_13_14,robbery_female_15,robbery_female_16,robbery_female_17,robbery_female_18,robbery_female_19,robbery_female_20,robbery_female_21,robbery_female_22,robbery_female_23,robbery_female_24,robbery_female_25_29,robbery_female_30_34,robbery_female_35_39,robbery_female_40_44,robbery_female_45_49,robbery_female_50_54,robbery_female_55_59,robbery_female_60_64,robbery_female_over_64,robbery_adult_white,robbery_adult_black,robbery_adult_asian,robbery_adult_indian,robbery_juv_white,robbery_juv_black,robbery_juv_asian,robbery_juv_indian
Hinsdale,2013,Colorado,CO,804,CO02700,CO0270000,08,053,08053,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huerfano,2013,Colorado,CO,2887,CO02800,CO0280000,08,055,08055,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walsenburg,2013,Colorado,CO,2960,CO02801,CO0280100,08,055,08055,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0
La Veta,2013,Colorado,CO,773,CO02802,CO0280200,08,055,08055,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,2013,Colorado,CO,1344,CO02900,CO0290000,08,057,08057,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,2013,Colorado,CO,195535,CO03000,CO0300000,08,059,08059,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arvada,2013,Colorado,CO,110792,CO03001,CO0300100,08,059,08059,local police department,"cities 100,000-249,999",mountain,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0
Golden,2013,Colorado,CO,19334,CO03002,CO0300200,08,059,08059,local police department,"cities 10,000-24,999",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Edgewater,2013,Colorado,CO,5241,CO03003,CO0300300,08,059,08059,local police department,"cities 2,500-9,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakewood,2013,Colorado,CO,146298,CO03004,CO0300400,08,059,08059,local police department,"cities 100,000-249,999",mountain,non-suburban,26,24,2,21,5,20,1,4,1,0,0,0,1,0,0,1,3,2,1,0,0,0,3,2,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,20,4,0,0,2,0,0,0
Wheat Ridge,2013,Colorado,CO,30882,CO03005,CO0300500,08,059,08059,local police department,"cities 25,000-49,999",mountain,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Lakeside,2013,Colorado,CO,8,CO03006,CO0300600,08,059,08059,local police department,"cities under 2,500",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Morrison,2013,Colorado,CO,434,CO03007,CO0300700,08,059,08059,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kit Carson,2013,Colorado,CO,3482,CO03200,CO0320000,08,063,08063,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burlington,2013,Colorado,CO,3939,CO03201,CO0320100,08,063,08063,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stratton,2013,Colorado,CO,673,CO03202,CO0320200,08,063,08063,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake,2013,Colorado,CO,4812,CO03300,CO0330000,08,065,08065,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leadville,2013,Colorado,CO,2596,CO03301,CO0330100,08,065,08065,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Plata,2013,Colorado,CO,32569,CO03400,CO0340000,08,067,08067,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Durango,2013,Colorado,CO,17303,CO03401,CO0340100,08,067,08067,local police department,"cities 10,000-24,999",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fort Lewis College,2013,Colorado,CO,0,CO03405,CO0340500,08,067,08067,special jurisdiction,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larimer,2013,Colorado,CO,76245,CO03500,CO0350000,08,069,08069,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
Berthoud,2013,Colorado,CO,5316,CO03501,CO0350100,08,069,08069,local police department,"cities 2,500-9,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estes Park,2013,Colorado,CO,6064,CO03502,CO0350200,08,069,08069,local police department,"cities 2,500-9,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Collins,2013,Colorado,CO,150066,CO03503,CO0350300,08,069,08069,local police department,"cities 100,000-249,999",mountain,non-suburban,12,11,1,9,3,8,1,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0
Loveland,2013,Colorado,CO,71325,CO03504,CO0350400,08,069,08069,local police department,"cities 50,000-99,999",mountain,suburban,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
"Co St Univ, Fort Collins",2013,Colorado,CO,0,CO03505,CO0350500,08,069,08069,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timnath,2013,Colorado,CO,1436,CO03510,CO0351000,08,069,08069,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Animas,2013,Colorado,CO,6201,CO03600,CO0360000,08,071,08071,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad,2013,Colorado,CO,8689,CO03601,CO0360100,08,071,08071,local police department,"cities 2,500-9,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lincoln,2013,Colorado,CO,2893,CO03700,CO0370000,08,073,08073,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limon,2013,Colorado,CO,1864,CO03701,CO0370100,08,073,08073,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,2013,Colorado,CO,725,CO03702,CO0370200,08,073,08073,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,2013,Colorado,CO,8037,CO03800,CO0380000,08,075,08075,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,2013,Colorado,CO,14690,CO03801,CO0380100,08,075,08075,local police department,"cities 10,000-24,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mesa,2013,Colorado,CO,72498,CO03900,CO0390000,08,077,08077,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Grand Junction,2013,Colorado,CO,60167,CO03901,CO0390100,08,077,08077,local police department,"cities 50,000-99,999",mountain,non-suburban,24,24,0,17,7,17,0,7,0,0,0,0,0,0,0,1,3,0,0,3,1,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,19,3,1,1,0,0,0,0
Fruita,2013,Colorado,CO,12723,CO03902,CO0390200,08,077,08077,local police department,"cities 10,000-24,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palisade,2013,Colorado,CO,2649,CO03903,CO0390300,08,077,08077,local police department,"cities 2,500-9,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral,2013,Colorado,CO,714,CO04000,CO0400000,08,079,08079,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moffat,2013,Colorado,CO,4177,CO04100,CO0410000,08,081,08081,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,2013,Colorado,CO,8909,CO04101,CO0410100,08,081,08081,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montezuma,2013,Colorado,CO,15745,CO04200,CO0420000,08,083,08083,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cortez,2013,Colorado,CO,8470,CO04201,CO0420100,08,083,08083,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mancos,2013,Colorado,CO,1343,CO04202,CO0420200,08,083,08083,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose,2013,Colorado,CO,20115,CO04300,CO0430000,08,085,08085,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montrose,2013,Colorado,CO,18918,CO04301,CO0430100,08,085,08085,local police department,"cities 10,000-24,999",mountain,non-suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Morgan,2013,Colorado,CO,9951,CO04400,CO0440000,08,087,08087,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brush,2013,Colorado,CO,5529,CO04401,CO0440100,08,087,08087,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Morgan,2013,Colorado,CO,11487,CO04402,CO0440200,08,087,08087,local police department,"cities 10,000-24,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otero,2013,Colorado,CO,6232,CO04500,CO0450000,08,089,08089,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
La Junta,2013,Colorado,CO,7023,CO04501,CO0450100,08,089,08089,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Ford,2013,Colorado,CO,3906,CO04502,CO0450200,08,089,08089,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park,2013,Colorado,CO,15388,CO04700,CO0470000,08,093,08093,sheriffs office,"msa cnty 10,000-24,999",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairplay,2013,Colorado,CO,667,CO04701,CO0470100,08,093,08093,local police department,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phillips,2013,Colorado,CO,1183,CO04800,CO0480000,08,095,08095,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holyoke,2013,Colorado,CO,2254,CO04801,CO0480100,08,095,08095,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haxtun,2013,Colorado,CO,926,CO04802,CO0480200,08,095,08095,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitkin,2013,Colorado,CO,6936,CO04900,CO0490000,08,097,08097,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aspen,2013,Colorado,CO,6685,CO04901,CO0490100,08,097,08097,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowmass Village,2013,Colorado,CO,2851,CO04902,CO0490200,08,097,08097,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prowers,2013,Colorado,CO,4612,CO05000,CO0500000,08,099,08099,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,2013,Colorado,CO,7801,CO05001,CO0500100,08,099,08099,local police department,"cities 2,500-9,999",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pueblo,2013,Colorado,CO,54238,CO05100,CO0510000,08,101,08101,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Pueblo,2013,Colorado,CO,108062,CO05101,CO0510100,08,101,08101,local police department,"cities 100,000-249,999",mountain,non-suburban,57,55,2,43,14,41,2,14,2,0,0,0,0,0,2,6,3,3,2,1,2,1,7,10,4,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,2,1,1,5,0,0,0,0,0,0,0,0,48,7,0,0,2,0,0,0
Co Mental Health Institu,2013,Colorado,CO,0,CO05102,CO0510200,08,101,08101,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Blanco,2013,Colorado,CO,1967,CO05200,CO0520000,08,103,08103,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangely,2013,Colorado,CO,2479,CO05202,CO0520200,08,103,08103,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio Grande,2013,Colorado,CO,5307,CO05300,CO0530000,08,105,08105,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monte Vista,2013,Colorado,CO,4423,CO05301,CO0530100,08,105,08105,local police department,"cities 2,500-9,999",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Del Norte,2013,Colorado,CO,1675,CO05302,CO0530200,08,105,08105,local police department,"cities under 2,500",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
