agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
New London,1997,Connecticut,CT,22756,CT00095,CT0009500,09,011,09011,84,73,11,56,28,53,3,20,3,0,0,1,1,1,0,1,0,5,4,1,4,4,10,6,7,6,1,2,1,1,0,0,0,2,3,1,2,1,1,1,0,2,0,0,5,5,1,3,0,0,1,0,0,34,39,0,0,5,6,0,0
New Milford,1997,Connecticut,CT,24682,CT00096,CT0009600,09,005,09005,6,5,1,6,0,5,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
Newtown,1997,Connecticut,CT,21060,CT00097,CT0009700,09,001,09001,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0
North Branford,1997,Connecticut,CT,13137,CT00099,CT0009900,09,009,09009,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
North Haven,1997,Connecticut,CT,22490,CT00101,CT0010100,09,009,09009,23,12,11,21,2,10,10,2,10,1,1,1,2,5,1,1,1,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,3,0,0,8,3,0,0
Norwalk,1997,Connecticut,CT,78589,CT00103,CT0010300,09,001,09001,120,100,20,96,24,85,11,15,11,0,0,2,0,5,4,5,3,2,2,3,10,4,13,13,13,9,2,2,2,1,1,0,0,4,1,1,3,3,1,0,0,1,2,0,3,2,1,2,0,0,0,0,0,47,52,1,0,3,17,0,0
Norwich,1997,Connecticut,CT,35448,CT00104,CT0010400,09,011,09011,77,52,25,55,22,38,17,14,17,0,2,5,4,2,4,1,6,3,6,1,3,1,4,7,3,2,0,0,0,0,1,0,1,4,2,1,0,3,3,0,0,1,0,0,1,5,1,0,0,0,0,0,0,29,23,0,0,18,7,0,0
Old Saybrook,1997,Connecticut,CT,9827,CT00106,CT0010600,09,007,09007,9,9,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0
Orange,1997,Connecticut,CT,12969,CT00107,CT0010700,09,009,09009,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Plainfield,1997,Connecticut,CT,14503,CT00109,CT0010900,09,015,09015,12,12,0,9,3,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,2,0,0,0,0,0,0
Plainville,1997,Connecticut,CT,17384,CT00110,CT0011000,09,003,09003,8,4,4,6,2,4,2,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
Plymouth,1997,Connecticut,CT,12103,CT00111,CT0011100,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland,1997,Connecticut,CT,8468,CT00113,CT0011300,09,007,09007,10,6,4,6,4,3,3,3,3,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Putnam,1997,Connecticut,CT,9118,CT00116,CT0011600,09,015,09015,8,4,4,7,1,3,4,1,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0
Ridgefield Town,1997,Connecticut,CT,21202,CT00118,CT0011800,09,001,09001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Rocky Hill,1997,Connecticut,CT,16544,CT00119,CT0011900,09,003,09003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Seymour,1997,Connecticut,CT,14442,CT00124,CT0012400,09,009,09009,22,14,8,19,3,11,8,3,8,0,0,1,0,3,4,0,0,0,0,0,1,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,2,0,0,8,0,0,0
Shelton,1997,Connecticut,CT,36847,CT00126,CT0012600,09,001,09001,65,50,15,51,14,43,8,7,8,0,0,3,1,3,1,1,1,2,0,2,0,2,7,5,11,7,3,1,0,1,0,0,1,2,3,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,1,0,44,5,0,1,14,0,1,0
Simsbury,1997,Connecticut,CT,22012,CT00128,CT0012800,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington,1997,Connecticut,CT,38502,CT00131,CT0013100,09,003,09003,8,7,1,8,0,7,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0
South Windsor,1997,Connecticut,CT,22081,CT00132,CT0013200,09,003,09003,11,5,6,9,2,3,6,2,6,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0,6,0,0,0
Stamford,1997,Connecticut,CT,107034,CT00135,CT0013500,09,001,09001,126,75,51,93,33,56,36,19,36,1,7,9,5,11,4,1,4,1,2,1,2,3,12,12,10,2,4,1,1,0,0,0,0,7,4,1,2,0,2,0,1,0,1,1,6,4,1,1,1,0,0,0,1,29,46,0,0,14,37,0,0
Stonington,1997,Connecticut,CT,16814,CT00137,CT0013700,09,011,09011,11,10,1,6,5,5,1,5,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,0
Stratford,1997,Connecticut,CT,50059,CT00138,CT0013800,09,001,09001,14,14,0,12,2,12,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0
Suffield,1997,Connecticut,CT,11422,CT00139,CT0013900,09,003,09003,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Thomaston,1997,Connecticut,CT,7110,CT00140,CT0014000,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrington,1997,Connecticut,CT,33736,CT00143,CT0014300,09,005,09005,47,35,12,38,9,28,10,7,10,0,2,2,2,3,1,1,1,0,1,1,1,0,5,12,4,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,30,4,0,1,11,1,0,0
Trumbull,1997,Connecticut,CT,32450,CT00144,CT0014400,09,001,09001,15,9,6,11,4,6,5,3,5,0,0,0,2,3,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,3,0,0,5,1,0,0
Vernon,1997,Connecticut,CT,30303,CT00146,CT0014600,09,013,09013,65,50,15,45,20,35,10,15,10,0,1,2,0,3,4,2,1,2,1,2,0,2,4,10,6,3,2,0,0,0,0,0,0,1,1,3,0,2,0,0,0,1,0,0,1,2,5,3,0,1,0,0,0,41,9,0,0,9,6,0,0
Wallingford,1997,Connecticut,CT,41270,CT00148,CT0014800,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterbury,1997,Connecticut,CT,103363,CT00151,CT0015100,09,009,09009,64,54,10,53,11,44,9,10,9,0,1,3,1,2,2,4,4,2,4,4,1,0,10,8,3,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,2,1,0,0,1,0,0,0,32,22,0,0,8,2,0,0
Waterford,1997,Connecticut,CT,17822,CT00152,CT0015200,09,011,09011,22,19,3,21,1,18,3,1,3,0,0,1,0,2,0,0,1,1,0,1,2,1,3,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,0,0,3,0,0,0
Watertown,1997,Connecticut,CT,20945,CT00153,CT0015300,09,005,09005,18,12,6,16,2,10,6,2,6,0,1,1,1,0,3,2,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0
West Hartford,1997,Connecticut,CT,60087,CT00155,CT0015500,09,003,09003,40,26,14,30,10,17,13,9,13,0,2,2,0,2,7,1,2,0,2,3,0,0,3,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,2,0,1,0,0,0,0,17,8,1,0,11,3,0,0
West Haven,1997,Connecticut,CT,52766,CT00156,CT0015600,09,009,09009,66,55,11,51,15,42,9,13,9,0,0,4,4,0,1,3,7,2,3,3,1,0,7,6,5,0,3,1,1,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,4,0,2,1,0,1,0,0,0,31,24,0,0,10,1,0,0
Weston,1997,Connecticut,CT,8763,CT00157,CT0015700,09,001,09001,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Westport,1997,Connecticut,CT,24740,CT00158,CT0015800,09,001,09001,17,15,2,14,3,12,2,3,2,0,0,1,1,0,0,2,0,1,0,0,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0
Wethersfield,1997,Connecticut,CT,25640,CT00159,CT0015900,09,003,09003,51,44,7,41,10,35,5,9,5,1,1,0,3,0,1,3,2,2,2,1,0,1,7,4,0,3,3,4,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,3,0,2,0,0,0,0,0,41,3,0,0,6,1,0,0
Wilton,1997,Connecticut,CT,16205,CT00161,CT0016100,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winchester,1997,Connecticut,CT,8637,CT00162,CT0016200,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willimantic,1997,Connecticut,CT,15394,CT00163,CT0016300,09,015,09015,84,60,24,58,26,45,13,15,13,0,2,5,1,3,2,1,5,2,1,2,0,3,6,10,9,2,3,0,0,0,1,0,1,2,4,0,4,0,2,0,1,0,3,0,6,2,0,1,0,0,0,0,0,60,0,0,0,22,2,0,0
Windsor,1997,Connecticut,CT,27806,CT00164,CT0016400,09,003,09003,33,22,11,23,10,15,8,7,8,0,0,3,1,2,2,0,1,2,2,0,0,1,1,1,2,1,2,1,0,0,1,0,0,2,0,0,1,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,11,9,2,0,1,10,0,0
Windsor Locks,1997,Connecticut,CT,12351,CT00165,CT0016500,09,003,09003,6,5,1,6,0,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Wolcott,1997,Connecticut,CT,13848,CT00166,CT0016600,09,009,09009,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
Woodbridge,1997,Connecticut,CT,8009,CT00167,CT0016700,09,009,09009,7,7,0,3,4,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
Yale University,1997,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,6,5,1,6,0,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0
Univ Of Connecticut Stor,1997,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,6,4,2,6,0,4,2,0,2,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0
Central Connecticut St U,1997,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Connecticut St U,1997,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ Conn-health Center,1997,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Connecticut St U,1997,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Conn State University,1997,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
State Capitol Police,1997,Connecticut,CT,0,CT00200,CT0020000,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,1997,Connecticut,CT,35096,CT00A59,CT00A5900,09,011,09011,22,14,8,17,5,12,5,2,5,0,0,2,0,2,1,0,0,0,1,2,0,0,1,4,2,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,0,0,3,5,0,0
Groton Long Point,1997,Connecticut,CT,588,CT00B59,CT00B5900,09,011,09011,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Connecticut State Police,1997,Connecticut,CT,0,CTCSP00,CTCSP0000,09,009,09009,974,775,199,775,199,623,152,152,152,0,13,30,34,29,46,49,28,27,29,22,24,26,97,102,99,68,22,9,12,5,4,0,1,8,15,14,9,4,6,7,9,2,5,4,34,37,16,15,8,3,1,1,0,691,80,2,2,168,27,4,0
Ansonia,1998,Connecticut,CT,17882,CT00002,CT0000200,09,009,09009,17,13,4,10,7,10,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,1,0,0,0,4,0,0
Avon,1998,Connecticut,CT,13791,CT00004,CT0000400,09,003,09003,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Berlin,1998,Connecticut,CT,17145,CT00007,CT0000700,09,003,09003,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bethel,1998,Connecticut,CT,17840,CT00009,CT0000900,09,001,09001,13,12,1,13,0,12,1,0,1,0,0,1,0,0,0,1,2,1,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,0
Bloomfield,1998,Connecticut,CT,19097,CT00011,CT0001100,09,003,09003,64,55,9,56,8,49,7,6,7,0,0,0,5,0,2,1,4,4,3,1,2,1,8,9,8,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,12,43,0,0,0,9,0,0
Branford,1998,Connecticut,CT,27349,CT00014,CT0001400,09,009,09009,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0
Bridgeport,1998,Connecticut,CT,138698,CT00015,CT0001500,09,001,09001,407,334,73,279,128,229,50,105,50,0,9,11,7,11,12,9,10,10,8,5,13,10,37,35,43,22,8,10,3,2,4,0,1,10,5,4,3,6,12,8,4,5,4,3,23,14,9,5,6,4,1,1,0,163,171,0,0,41,31,1,0
Bristol,1998,Connecticut,CT,59438,CT00017,CT0001700,09,003,09003,192,145,47,147,45,110,37,35,37,0,8,14,5,4,6,8,3,8,6,6,3,3,20,18,15,12,5,2,0,0,1,0,3,2,3,1,1,2,1,4,1,0,2,0,9,4,8,3,1,0,0,0,0,121,23,0,1,42,4,1,0
Brookfield,1998,Connecticut,CT,14541,CT00018,CT0001800,09,001,09001,8,7,1,8,0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
Canton,1998,Connecticut,CT,8079,CT00023,CT0002300,09,003,09003,8,5,3,8,0,5,3,0,3,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0
Cheshire,1998,Connecticut,CT,26092,CT00025,CT0002500,09,009,09009,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Clinton,1998,Connecticut,CT,13148,CT00027,CT0002700,09,007,09007,10,7,3,8,2,5,3,2,3,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,3,0,0,0
Coventry,1998,Connecticut,CT,10953,CT00032,CT0003200,09,013,09013,11,8,3,9,2,6,3,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,3,0,0,0
Cromwell,1998,Connecticut,CT,12567,CT00033,CT0003300,09,007,09007,5,2,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0
Danbury,1998,Connecticut,CT,65774,CT00034,CT0003400,09,001,09001,49,40,9,43,6,35,5,5,5,3,0,0,1,2,2,0,1,1,6,6,5,1,5,2,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,30,6,4,0,5,2,2,0
Darien,1998,Connecticut,CT,18209,CT00035,CT0003500,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby,1998,Connecticut,CT,11971,CT00037,CT0003700,09,009,09009,18,16,2,14,4,12,2,4,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,13,3,0,0,2,0,0,0
East Hampton,1998,Connecticut,CT,11036,CT00042,CT0004200,09,007,09007,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
East Hartford,1998,Connecticut,CT,47937,CT00043,CT0004300,09,003,09003,54,45,9,35,19,30,5,15,5,0,0,2,1,1,1,1,1,2,1,2,0,1,4,6,5,2,5,0,0,0,0,0,0,2,0,0,2,1,0,1,3,0,0,0,2,1,5,1,1,0,0,0,0,19,25,1,0,8,1,0,0
East Haven Town,1998,Connecticut,CT,26671,CT00044,CT0004400,09,009,09009,10,6,4,10,0,6,4,0,4,0,0,2,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,0,0
Easton,1998,Connecticut,CT,6604,CT00046,CT0004600,09,001,09001,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
East Windsor,1998,Connecticut,CT,9939,CT00047,CT0004700,09,003,09003,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Enfield,1998,Connecticut,CT,43347,CT00049,CT0004900,09,003,09003,20,18,2,12,8,12,0,6,0,0,0,0,0,0,0,1,1,0,1,0,1,0,2,1,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,13,5,0,0,2,0,0,0
Fairfield,1998,Connecticut,CT,53741,CT00051,CT0005100,09,001,09001,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Farmington,1998,Connecticut,CT,20878,CT00052,CT0005200,09,003,09003,13,13,0,12,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0
Glastonbury,1998,Connecticut,CT,28413,CT00054,CT0005400,09,003,09003,7,6,1,6,1,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0
