agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
North Las Vegas,2010,Nevada,NV,216961,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,695,593,102,469,226,409,59,184,59,1,6,20,11,8,14,30,16,12,14,14,10,14,65,58,60,46,27,28,7,5,3,0,2,11,12,8,9,13,11,5,6,4,6,10,24,31,23,13,23,8,4,2,1,307,263,20,3,41,60,1,0
Henderson,2010,Nevada,NV,257729,NV00203,NV0020300,32,003,32003,local police department,"cities 250,000-499,999",mountain,non-suburban,172,154,18,144,28,127,15,27,15,2,2,5,1,5,2,3,4,7,4,7,3,6,27,19,10,11,8,6,8,2,2,0,0,0,0,0,1,2,0,0,0,0,1,3,5,2,6,5,1,2,0,0,0,126,24,3,1,14,3,1,0
Boulder City,2010,Nevada,NV,15023,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Taxicab Authority,2010,Nevada,NV,0,NV00207,NV0020700,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Mesquite,2010,Nevada,NV,15276,NV00209,NV0020900,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Univ Of Nevada:las Vegas,2010,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Clark County School Dist,2010,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,28,0,28,23,5,0,21,0,21,2,3,8,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0
Douglas,2010,Nevada,NV,46997,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,19,16,3,17,2,14,3,2,3,0,0,0,0,1,2,0,0,2,0,0,1,0,1,2,3,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1,0,2,3,0,0,0
Elko,2010,Nevada,NV,23743,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Elko,2010,Nevada,NV,18297,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,24,24,0,19,5,19,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,1,7,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,22,2,0,0,0,0,0,0
Carlin,2010,Nevada,NV,2368,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
West Wendover,2010,Nevada,NV,4410,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Esmeralda,2010,Nevada,NV,783,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2010,Nevada,NV,1987,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
Humboldt,2010,Nevada,NV,9132,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Winnemucca,2010,Nevada,NV,7396,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Lander,2010,Nevada,NV,5775,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,0,0,0,0
Lincoln,2010,Nevada,NV,5345,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Lyon,2010,Nevada,NV,48932,NV01000,NV0100000,32,019,32019,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Mineral,2010,Nevada,NV,4772,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,22,20,2,17,5,15,2,5,2,0,0,0,0,2,0,1,0,0,0,0,0,1,2,3,2,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,15,4,0,1,2,0,0,0
Nye,2010,Nevada,NV,43946,NV01200,NV0120000,32,023,32023,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,218,191,27,175,43,151,24,40,24,0,6,3,6,3,6,2,7,4,6,5,5,3,26,22,10,15,14,11,6,8,7,0,0,2,1,0,0,0,1,1,2,0,2,1,12,2,4,4,5,5,0,0,1,182,9,0,0,25,2,0,0
Carson City,2010,Nevada,NV,55274,NV01300,NV0130000,32,510,32510,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,139,129,10,113,26,106,7,23,7,0,1,1,0,1,4,1,5,5,4,4,4,4,30,12,12,8,5,10,1,1,0,0,2,0,0,1,0,0,2,2,2,0,1,3,4,2,0,1,3,3,0,0,0,119,3,0,7,9,0,0,1
Pershing,2010,Nevada,NV,4859,NV01400,NV0140000,32,027,32027,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelock,2010,Nevada,NV,1894,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Storey,2010,Nevada,NV,4010,NV01500,NV0150000,32,029,32029,sheriffs office,"msa cnty under 10,000",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Washoe,2010,Nevada,NV,105922,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,181,156,25,158,23,139,19,17,19,0,3,3,1,8,4,5,1,2,8,7,3,6,24,15,27,10,15,7,4,2,3,0,0,2,1,3,0,2,0,0,0,0,1,0,1,2,3,2,1,4,0,1,0,144,9,1,2,24,1,0,0
Reno,2010,Nevada,NV,225221,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,342,297,45,285,57,253,31,44,31,1,3,4,4,9,11,8,13,11,10,4,8,10,41,34,21,27,28,20,9,9,0,0,1,3,3,0,6,3,2,1,1,1,2,3,5,5,6,4,4,4,2,1,0,227,60,1,9,39,6,0,0
Sparks,2010,Nevada,NV,90264,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,non-suburban,119,103,16,98,21,86,12,17,12,0,1,4,2,4,1,2,4,5,2,3,4,3,17,15,9,8,5,3,2,3,1,0,1,1,0,1,1,0,1,0,0,0,1,0,3,3,4,3,0,1,0,1,0,88,10,3,2,13,3,0,0
Univ Of Nevada: Reno,2010,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Washoe County Sch Distri,2010,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,11,0,11,8,3,0,8,0,8,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
White Pine,2010,Nevada,NV,10030,NV01700,NV0170000,32,033,32033,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,14,12,2,12,2,11,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,1,1,0,0,1
Churchill,2011,Nevada,NV,16408,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,6,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Fallon,2011,Nevada,NV,8679,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
Las Vegas Metro Pd,2011,Nevada,NV,1458474,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,2859,2612,247,2020,839,1846,173,766,173,1,20,41,31,37,44,42,62,59,61,55,62,72,324,291,195,188,186,111,74,39,25,0,7,22,9,20,15,26,21,33,30,31,25,36,118,113,85,83,76,46,17,9,17,1605,881,103,23,153,88,6,0
North Las Vegas,2011,Nevada,NV,218790,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,391,318,73,268,123,221,47,97,47,0,7,11,6,10,13,7,7,10,6,10,9,10,44,26,27,15,29,10,3,7,1,0,1,4,7,6,8,5,7,5,4,2,8,4,14,11,13,9,8,2,1,2,2,157,148,12,1,31,41,1,0
Henderson,2011,Nevada,NV,259902,NV00203,NV0020300,32,003,32003,local police department,"cities 250,000-499,999",mountain,non-suburban,176,163,13,156,20,145,11,18,11,0,3,3,1,3,1,3,4,2,7,6,6,5,23,24,21,13,14,8,6,2,1,0,0,1,0,1,0,0,2,0,2,1,0,0,4,5,1,2,0,1,0,0,0,130,24,8,1,6,6,1,0
Boulder City,2011,Nevada,NV,15150,NV00204,NV0020400,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Taxicab Authority,2011,Nevada,NV,0,NV00207,NV0020700,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesquite,2011,Nevada,NV,15405,NV00209,NV0020900,32,003,32003,local police department,"cities 10,000-24,999",mountain,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Univ Of Nevada:las Vegas,2011,Nevada,NV,0,NV00210,NV0021000,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
Clark County School Dist,2011,Nevada,NV,0,NV00216,NV0021600,32,003,32003,special jurisdiction,"cities under 2,500",mountain,suburban,20,1,19,19,1,1,17,0,17,1,7,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,1,0
Douglas,2011,Nevada,NV,47393,NV00300,NV0030000,32,005,32005,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,27,26,1,23,4,22,1,4,1,0,0,0,1,0,0,0,0,0,1,1,0,1,4,6,2,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,23,1,2,0,1,0,0,0
Elko,2011,Nevada,NV,23944,NV00400,NV0040000,32,007,32007,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Elko,2011,Nevada,NV,18451,NV00401,NV0040100,32,007,32007,local police department,"cities 10,000-24,999",mountain,non-suburban,11,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0
Carlin,2011,Nevada,NV,2388,NV00402,NV0040200,32,007,32007,local police department,"cities under 2,500",mountain,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
West Wendover,2011,Nevada,NV,4447,NV00405,NV0040500,32,007,32007,local police department,"cities 2,500-9,999",mountain,non-suburban,15,14,1,14,1,13,1,1,1,0,0,0,1,0,0,1,2,0,0,1,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0
Esmeralda,2011,Nevada,NV,790,NV00500,NV0050000,32,009,32009,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2011,Nevada,NV,2004,NV00600,NV0060000,32,011,32011,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,3,1,3,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0
Humboldt,2011,Nevada,NV,9209,NV00700,NV0070000,32,013,32013,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,11,11,0,10,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0
Winnemucca,2011,Nevada,NV,7458,NV00701,NV0070100,32,013,32013,local police department,"cities 2,500-9,999",mountain,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Lander,2011,Nevada,NV,5824,NV00800,NV0080000,32,015,32015,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,3,1,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Lincoln,2011,Nevada,NV,5390,NV00900,NV0090000,32,017,32017,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lyon,2011,Nevada,NV,49344,NV01000,NV0100000,32,019,32019,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,25,24,1,17,8,17,0,7,0,0,0,0,0,0,0,0,2,0,2,2,1,0,2,3,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,1,0,0,0,20,0,1,3,1,0,0,0
Mineral,2011,Nevada,NV,4812,NV01100,NV0110000,32,021,32021,sheriffs office,"non-msa cnty under 10,000",mountain,non-suburban,4,4,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0
Nye,2011,Nevada,NV,44317,NV01200,NV0120000,32,023,32023,sheriffs office,"non-msa cnty 25,000-99,999",mountain,non-suburban,127,111,16,91,36,79,12,32,12,0,0,4,4,3,1,1,0,1,0,2,2,1,15,8,14,10,7,5,5,5,3,0,2,0,1,0,1,0,0,0,1,1,0,0,6,3,2,9,1,5,0,2,2,106,5,0,0,14,2,0,0
Carson City,2011,Nevada,NV,55740,NV01300,NV0130000,32,510,32510,sheriffs office,"msa cnty 25,000-99,999",mountain,suburban,135,123,12,87,48,82,5,41,5,0,0,2,0,0,3,2,4,3,6,1,3,6,11,18,8,9,1,7,0,1,2,0,2,3,0,2,0,2,0,0,0,3,0,1,15,7,3,6,2,1,1,0,0,110,5,0,8,12,0,0,0
Lovelock,2011,Nevada,NV,1910,NV01401,NV0140100,32,027,32027,local police department,"cities under 2,500",mountain,non-suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Storey,2011,Nevada,NV,4044,NV01500,NV0150000,32,029,32029,sheriffs office,"msa cnty under 10,000",mountain,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Washoe,2011,Nevada,NV,106815,NV01600,NV0160000,32,031,32031,sheriffs office,"msa cnty 100,000 or over",mountain,suburban,183,167,16,152,31,141,11,26,11,0,2,0,1,4,4,7,0,3,3,6,5,1,19,28,16,16,22,9,0,6,0,0,0,3,0,0,2,1,0,1,1,1,0,0,4,3,5,2,6,0,1,0,1,150,16,0,1,15,1,0,0
Reno,2011,Nevada,NV,227120,NV01601,NV0160100,32,031,32031,local police department,"cities 100,000-249,999",mountain,non-suburban,338,300,38,289,49,257,31,43,31,1,1,2,3,7,18,10,9,10,13,16,11,8,40,33,16,30,22,21,9,6,3,0,0,2,0,1,3,0,1,2,2,3,3,1,3,9,5,5,3,3,3,0,0,227,51,7,15,33,5,0,0
Sparks,2011,Nevada,NV,91025,NV01602,NV0160200,32,031,32031,local police department,"cities 50,000-99,999",mountain,non-suburban,80,67,13,67,13,57,10,10,10,0,0,2,3,0,5,4,2,2,1,2,1,2,8,13,6,6,4,4,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,1,2,0,1,2,0,1,53,12,0,2,13,0,0,0
Univ Of Nevada: Reno,2011,Nevada,NV,0,NV01603,NV0160300,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Washoe County Sch Distri,2011,Nevada,NV,0,NV01610,NV0161000,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,6,1,5,5,1,1,3,0,3,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0
Truckee Meadows Comm Col,2011,Nevada,NV,0,NV01615,NV0161500,32,031,32031,special jurisdiction,"cities under 2,500",mountain,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine,2011,Nevada,NV,10115,NV01700,NV0170000,32,033,32033,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,11,9,2,7,4,7,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,1,0,0,2,0,0,0
Churchill,2012,Nevada,NV,16326,NV00100,NV0010000,32,001,32001,sheriffs office,"non-msa cnty 10,000-24,999",mountain,non-suburban,16,12,4,13,3,10,3,2,3,0,1,0,0,1,1,1,0,0,0,0,0,1,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,1,2,4,0,0,0
Fallon,2012,Nevada,NV,8633,NV00101,NV0010100,32,001,32001,local police department,"cities 2,500-9,999",mountain,non-suburban,20,20,0,15,5,15,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,18,0,0,2,0,0,0,0
Las Vegas Metro Pd,2012,Nevada,NV,1479393,NV00201,NV0020100,32,003,32003,local police department,"cities 1,000,000 or over",mountain,non-suburban,2859,2645,214,2037,822,1876,159,769,159,2,14,37,26,34,48,37,47,68,82,77,65,64,334,267,225,190,152,128,76,35,29,0,2,11,12,12,16,9,25,28,27,33,32,26,146,119,87,90,70,38,22,9,8,1639,888,98,20,126,81,5,2
North Las Vegas,2012,Nevada,NV,221884,NV00202,NV0020200,32,003,32003,local police department,"cities 100,000-249,999",mountain,non-suburban,665,563,102,471,194,414,57,149,57,0,9,14,7,10,17,7,15,20,15,19,25,17,81,56,44,43,36,16,7,5,8,0,1,13,11,8,12,8,7,8,7,9,5,5,18,25,21,15,13,5,0,1,2,274,270,19,0,42,60,0,0
Henderson,2012,Nevada,NV,263469,NV00203,NV0020300,32,003,32003,local police department,"cities 250,000-499,999",mountain,non-suburban,108,92,16,84,24,74,10,18,10,0,1,3,4,0,2,5,4,2,1,2,2,3,16,7,10,3,11,3,2,2,1,0,1,0,1,3,1,0,0,1,2,0,1,1,6,0,3,1,1,0,1,0,1,72,16,4,0,12,3,1,0
