agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Dover,2011,Delaware,DE,36416,DE00101,DE0010100,10,001,10001,124,107,17,98,26,85,13,22,13,0,2,2,2,4,3,6,3,7,5,5,4,2,13,13,3,4,8,7,2,0,3,0,1,1,0,1,1,0,3,0,2,2,2,0,3,5,2,1,1,1,0,0,0,32,74,0,1,4,12,0,0
Harrington,2011,Delaware,DE,3598,DE00102,DE0010200,10,001,10001,18,16,2,11,7,9,2,7,2,0,0,0,1,0,1,1,1,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,10,6,0,0,1,1,0,0
Smyrna,2011,Delaware,DE,10126,DE00103,DE0010300,10,001,10001,17,16,1,12,5,11,1,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,8,0,0,0,1,0,0
Camden,2011,Delaware,DE,3499,DE00104,DE0010400,10,001,10001,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0
Clayton,2011,Delaware,DE,2948,DE00106,DE0010600,10,001,10001,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Felton,2011,Delaware,DE,1311,DE00107,DE0010700,10,001,10001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Environmental Control,2011,Delaware,DE,0,DE00117,DE0011700,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2011,Delaware,DE,0,DE00118,DE0011800,10,001,10001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
State Fire Marshal,2011,Delaware,DE,0,DE00120,DE0012000,10,001,10001,6,4,2,4,2,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0
Fish And Wildlife,2011,Delaware,DE,0,DE00121,DE0012100,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Park Rangers,2011,Delaware,DE,0,DE00123,DE0012300,10,001,10001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Cheswold,2011,Delaware,DE,1394,DE00126,DE0012600,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming,2011,Delaware,DE,1326,DE00131,DE0013100,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Delaware State Universit,2011,Delaware,DE,0,DE00132,DE0013200,10,001,10001,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
River And Bay Authority,2011,Delaware,DE,0,DE00201,DE0020100,10,003,10003,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Middletown,2011,Delaware,DE,19064,DE00202,DE0020200,10,003,10003,34,25,9,18,16,12,6,13,6,0,1,0,1,3,1,0,0,0,2,0,1,1,0,3,2,2,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,2,2,0,1,1,2,0,0,0,0,13,11,1,0,3,6,0,0
New Castle County P Dept,2011,Delaware,DE,407235,DE00203,DE0020300,10,003,10003,309,268,41,208,101,180,28,88,28,0,0,10,7,6,5,11,7,4,8,3,9,5,28,30,17,18,16,12,6,4,2,0,0,5,2,4,2,1,5,3,4,1,2,2,13,11,11,12,10,8,3,0,2,142,124,2,0,17,24,0,0
New Castle,2011,Delaware,DE,5339,DE00204,DE0020400,10,003,10003,7,6,1,5,2,4,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,1,0,0
Newark,2011,Delaware,DE,31776,DE00205,DE0020500,10,003,10003,44,36,8,38,6,31,7,5,7,0,0,1,1,4,1,2,4,4,4,3,3,2,4,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,27,9,0,0,2,6,0,0
Wilmington,2011,Delaware,DE,71577,DE00206,DE0020600,10,003,10003,318,279,39,183,135,159,23,120,23,1,2,7,4,6,4,9,7,10,9,7,6,8,16,27,16,11,11,14,5,2,1,0,1,5,2,4,3,5,4,4,6,8,6,7,26,19,12,4,11,6,1,1,0,41,238,0,0,6,33,0,0
Elsmere,2011,Delaware,DE,6194,DE00207,DE0020700,10,003,10003,11,10,1,10,1,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0
Newport,2011,Delaware,DE,1066,DE00208,DE0020800,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Amtrak Police,2011,Delaware,DE,0,DE00215,DE0021500,10,003,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2011,Delaware,DE,0,DE00217,DE0021700,10,003,10003,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Wilmington Fire Dept,2011,Delaware,DE,0,DE00226,DE0022600,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bridgeville,2011,Delaware,DE,2069,DE00301,DE0030100,10,005,10005,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Delmar,2011,Delaware,DE,1613,DE00302,DE0030200,10,005,10005,4,3,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0
Laurel,2011,Delaware,DE,3746,DE00303,DE0030300,10,005,10005,10,8,2,8,2,6,2,2,2,0,1,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0
Lewes,2011,Delaware,DE,2775,DE00304,DE0030400,10,005,10005,3,3,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Milford,2011,Delaware,DE,9657,DE00305,DE0030500,10,005,10005,21,15,6,17,4,12,5,3,5,0,0,2,1,0,2,2,1,1,2,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,7,0,0,0,6,0,0
Milton,2011,Delaware,DE,2602,DE00306,DE0030600,10,005,10005,11,10,1,10,1,9,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,0,0
Rehoboth Beach,2011,Delaware,DE,1341,DE00307,DE0030700,10,005,10005,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Seaford,2011,Delaware,DE,6999,DE00308,DE0030800,10,005,10005,26,23,3,19,7,18,1,5,1,0,0,0,0,1,0,0,3,2,0,1,0,0,2,7,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,7,16,0,0,0,3,0,0
Blades,2011,Delaware,DE,1254,DE00309,DE0030900,10,005,10005,3,2,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Bethany Beach,2011,Delaware,DE,1071,DE00310,DE0031000,10,005,10005,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Dagsboro,2011,Delaware,DE,813,DE00311,DE0031100,10,005,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fenwick Island,2011,Delaware,DE,383,DE00312,DE0031200,10,005,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2011,Delaware,DE,6488,DE00313,DE0031300,10,005,10005,16,16,0,14,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0
Greenwood,2011,Delaware,DE,983,DE00314,DE0031400,10,005,10005,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Millsboro,2011,Delaware,DE,3917,DE00315,DE0031500,10,005,10005,8,7,1,6,2,5,1,2,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0
Selbyville,2011,Delaware,DE,2189,DE00316,DE0031600,10,005,10005,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Ocean View,2011,Delaware,DE,1901,DE00317,DE0031700,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dewey Beach,2011,Delaware,DE,344,DE00324,DE0032400,10,005,10005,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Ag: Sussex County,2011,Delaware,DE,0,DE00335,DE0033500,10,005,10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Kent County,2011,Delaware,DE,99570,DE301SP,DE301SP00,10,001,10001,240,212,28,188,52,162,25,50,25,1,5,5,0,5,10,7,10,9,6,9,5,7,18,21,13,19,20,9,7,1,1,0,0,1,0,1,0,2,2,4,1,1,1,1,9,9,6,5,4,0,3,1,1,126,86,0,0,14,14,0,0
Sp: New Castle County,2011,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,142,99,43,101,41,68,33,31,33,0,5,12,4,5,7,0,4,1,0,4,2,4,10,13,6,5,7,7,3,0,2,0,1,5,2,2,0,2,0,3,2,0,2,1,6,8,5,0,2,0,0,0,0,61,37,1,0,14,29,0,0
Sp: Sussex County,2011,Delaware,DE,151144,DE303SP,DE303SP00,10,005,10005,254,228,26,188,66,169,19,59,19,0,1,6,2,3,7,3,9,5,4,2,3,8,27,22,20,16,19,17,3,2,9,0,0,2,0,3,2,1,0,0,3,4,1,1,15,9,5,3,7,5,2,2,1,163,65,0,0,12,14,0,0
Dover,2012,Delaware,DE,36961,DE00101,DE0010100,10,001,10001,98,86,12,68,30,58,10,28,10,0,2,1,2,1,4,5,6,2,6,8,1,2,4,7,3,3,6,4,1,0,0,1,0,0,0,1,0,0,0,0,5,1,1,0,5,2,2,7,3,1,1,0,0,20,65,1,0,1,11,0,0
Harrington,2012,Delaware,DE,3659,DE00102,DE0010200,10,001,10001,19,10,9,18,1,9,9,1,9,0,1,2,3,1,2,3,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,5,4,0,0
Smyrna,2012,Delaware,DE,10292,DE00103,DE0010300,10,001,10001,13,10,3,11,2,8,3,2,3,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,1,2,0,0
Camden,2012,Delaware,DE,3558,DE00104,DE0010400,10,001,10001,5,5,0,2,3,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Clayton,2012,Delaware,DE,2999,DE00106,DE0010600,10,001,10001,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0
Felton,2012,Delaware,DE,1334,DE00107,DE0010700,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Kenton,2012,Delaware,DE,267,DE00109,DE0010900,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental Control,2012,Delaware,DE,0,DE00117,DE0011700,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2012,Delaware,DE,0,DE00118,DE0011800,10,001,10001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
State Fire Marshal,2012,Delaware,DE,0,DE00120,DE0012000,10,001,10001,6,6,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0
Fish And Wildlife,2012,Delaware,DE,0,DE00121,DE0012100,10,001,10001,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Park Rangers,2012,Delaware,DE,0,DE00123,DE0012300,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheswold,2012,Delaware,DE,1416,DE00126,DE0012600,10,001,10001,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Wyoming,2012,Delaware,DE,1349,DE00131,DE0013100,10,001,10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware State Universit,2012,Delaware,DE,0,DE00132,DE0013200,10,001,10001,6,6,0,4,2,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
River And Bay Authority,2012,Delaware,DE,0,DE00201,DE0020100,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Middletown,2012,Delaware,DE,19203,DE00202,DE0020200,10,003,10003,20,15,5,15,5,11,4,4,4,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,4,3,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,7,0,0,0,4,0,1
New Castle County P Dept,2012,Delaware,DE,410213,DE00203,DE0020300,10,003,10003,415,358,57,296,119,251,45,107,45,0,7,15,7,9,7,13,12,10,15,12,12,9,40,34,23,22,17,19,8,5,0,0,0,2,0,6,4,2,2,4,6,8,5,4,17,19,13,8,10,2,3,4,0,202,153,2,0,23,34,0,0
New Castle,2012,Delaware,DE,5378,DE00204,DE0020400,10,003,10003,6,6,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Newark,2012,Delaware,DE,31965,DE00205,DE0020500,10,003,10003,39,34,5,30,9,27,2,7,2,1,0,1,0,1,0,0,1,2,5,2,2,3,6,1,0,2,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,26,8,0,0,1,4,0,0
Wilmington,2012,Delaware,DE,72088,DE00206,DE0020600,10,003,10003,370,336,34,240,130,220,19,116,19,1,0,4,3,10,2,4,8,9,8,7,10,9,27,35,24,17,25,18,9,6,4,0,2,5,1,2,4,3,4,5,10,2,4,7,25,23,8,11,8,4,1,1,0,53,283,0,0,3,31,0,0
Elsmere,2012,Delaware,DE,6240,DE00207,DE0020700,10,003,10003,15,12,3,13,2,10,3,2,3,0,0,0,0,2,1,0,2,1,0,0,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2,0,0,3,0,0,0
Newport,2012,Delaware,DE,1074,DE00208,DE0020800,10,003,10003,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0
Delaware City,2012,Delaware,DE,1725,DE00209,DE0020900,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amtrak Police,2012,Delaware,DE,0,DE00215,DE0021500,10,003,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Delaware,2012,Delaware,DE,0,DE00217,DE0021700,10,003,10003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bridgeville,2012,Delaware,DE,2104,DE00301,DE0030100,10,005,10005,7,5,2,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0
Delmar,2012,Delaware,DE,1648,DE00302,DE0030200,10,005,10005,2,0,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Laurel,2012,Delaware,DE,3810,DE00303,DE0030300,10,005,10005,15,15,0,11,4,11,0,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,4,11,0,0,0,0,0,0
Lewes,2012,Delaware,DE,2820,DE00304,DE0030400,10,005,10005,6,2,4,4,2,1,3,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0
Milford,2012,Delaware,DE,9816,DE00305,DE0030500,10,005,10005,34,27,7,25,9,20,5,7,5,0,0,1,2,1,1,0,1,1,0,1,0,0,7,2,3,0,0,3,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,17,10,0,0,3,4,0,0
Milton,2012,Delaware,DE,2650,DE00306,DE0030600,10,005,10005,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0
Rehoboth Beach,2012,Delaware,DE,1364,DE00307,DE0030700,10,005,10005,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Seaford,2012,Delaware,DE,7113,DE00308,DE0030800,10,005,10005,18,16,2,15,3,13,2,3,2,0,0,0,1,0,1,2,0,0,0,3,0,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,2,0,0
Blades,2012,Delaware,DE,1275,DE00309,DE0030900,10,005,10005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
