agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
South Kingstown,1996,Rhode Island,RI,24547,RI00503,RI0050300,44,009,44009,37,10,27,27,10,7,20,3,20,0,0,10,6,4,0,0,0,0,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,25,2,0,0
Westerly,1996,Rhode Island,RI,21530,RI00504,RI0050400,44,009,44009,24,15,9,24,0,15,9,0,9,0,0,0,2,5,2,2,1,2,0,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0
Richmond,1996,Rhode Island,RI,5331,RI00505,RI0050500,44,009,44009,3,1,2,3,0,1,2,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Hopkinton,1996,Rhode Island,RI,6847,RI00506,RI0050600,44,009,44009,10,7,3,10,0,7,3,0,3,0,0,0,1,2,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,0,0
Charlestown,1996,Rhode Island,RI,6455,RI00507,RI0050700,44,009,44009,6,4,2,4,2,2,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
New Shoreham,1996,Rhode Island,RI,831,RI00509,RI0050900,44,009,44009,6,4,2,6,0,4,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
University Of Rhode Isla,1996,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hope Valley Barracks,1996,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,11,9,2,11,0,9,2,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0
Portsmouth Barracks,1996,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Chepachet/lincoln Woods,1996,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,18,17,1,17,1,16,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,0,0,1,0,0,0
Wickford Barracks,1996,Rhode Island,RI,10579,RI305SP,RI305SP00,44,009,44009,18,16,2,18,0,16,2,0,2,0,0,1,0,0,1,0,4,5,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0
Barrington,1997,Rhode Island,RI,15732,RI00101,RI0010100,44,001,44001,10,4,6,9,1,4,5,0,5,0,1,2,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,1
Bristol,1997,Rhode Island,RI,21467,RI00102,RI0010200,44,001,44001,13,5,8,10,3,5,5,0,5,0,0,0,0,4,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0
Warren,1997,Rhode Island,RI,11299,RI00103,RI0010300,44,001,44001,10,6,4,6,4,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Coventry,1997,Rhode Island,RI,31090,RI00201,RI0020100,44,003,44003,35,13,22,31,4,13,18,0,18,0,2,9,6,0,1,5,1,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,22,0,0,0
East Greenwich,1997,Rhode Island,RI,11865,RI00202,RI0020200,44,003,44003,4,3,1,4,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Warwick,1997,Rhode Island,RI,85451,RI00203,RI0020300,44,003,44003,74,31,43,68,6,28,40,3,40,0,5,15,8,6,6,5,4,2,0,2,1,1,3,4,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,28,3,0,0,40,3,0,0
West Warwick,1997,Rhode Island,RI,29275,RI00204,RI0020400,44,003,44003,44,16,28,35,9,16,18,0,18,1,4,9,2,2,1,2,0,4,1,0,0,2,1,3,2,0,1,0,0,0,0,0,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,28,0,0,0
West Greenwich,1997,Rhode Island,RI,3490,RI00205,RI0020500,44,003,44003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamestown,1997,Rhode Island,RI,5076,RI00301,RI0030100,44,005,44005,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Middletown,1997,Rhode Island,RI,19764,RI00302,RI0030200,44,005,44005,12,3,9,12,0,3,9,0,9,0,0,6,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,3,0,1
Newport,1997,Rhode Island,RI,23971,RI00303,RI0030300,44,005,44005,93,52,41,79,14,47,32,5,32,0,3,10,7,4,8,13,2,3,5,3,1,2,6,7,2,1,1,1,0,0,0,2,1,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,42,10,0,0,22,19,0,0
Portsmouth,1997,Rhode Island,RI,17119,RI00304,RI0030400,44,005,44005,6,1,5,5,1,1,4,0,4,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Tiverton,1997,Rhode Island,RI,14535,RI00305,RI0030500,44,005,44005,12,7,5,11,1,6,5,1,5,0,1,2,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0
Little Compton,1997,Rhode Island,RI,3388,RI00306,RI0030600,44,005,44005,6,1,5,6,0,1,5,0,5,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Central Falls,1997,Rhode Island,RI,15057,RI00401,RI0040100,44,007,44007,22,12,10,21,1,11,10,1,10,0,0,2,1,3,4,1,1,1,2,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,9,0,0,1
Cranston,1997,Rhode Island,RI,76547,RI00402,RI0040200,44,007,44007,54,36,18,48,6,33,15,3,15,0,5,4,3,1,2,5,1,0,0,1,1,1,6,4,7,3,1,2,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,4,1,0,9,4,5,0
Cumberland,1997,Rhode Island,RI,29862,RI00403,RI0040300,44,007,44007,12,7,5,10,2,5,5,2,5,0,1,2,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0
East Providence,1997,Rhode Island,RI,49556,RI00404,RI0040400,44,007,44007,20,16,4,18,2,14,4,2,4,0,0,0,0,2,2,0,0,3,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,2,2,0,0
Johnston,1997,Rhode Island,RI,27296,RI00405,RI0040500,44,007,44007,20,13,7,16,4,11,5,2,5,0,0,0,0,1,4,0,0,1,0,2,0,0,5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7,0,0,0
Lincoln,1997,Rhode Island,RI,18556,RI00406,RI0040600,44,007,44007,12,8,4,11,1,7,4,1,4,0,0,3,0,0,1,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,2,0,0
North Providence,1997,Rhode Island,RI,33001,RI00407,RI0040700,44,007,44007,27,12,15,25,2,10,15,2,15,0,0,4,2,6,3,2,0,1,0,1,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,3,0,0,14,1,0,0
Pawtucket,1997,Rhode Island,RI,68309,RI00408,RI0040800,44,007,44007,60,31,29,52,8,29,23,2,23,0,4,4,3,4,8,4,2,3,1,1,0,0,4,2,7,3,2,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,8,0,0,26,3,0,0
Providence,1997,Rhode Island,RI,149369,RI00409,RI0040900,44,007,44007,140,117,23,131,9,110,21,7,21,0,1,4,4,7,5,2,5,8,10,2,2,3,20,26,18,6,4,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,61,55,1,0,19,2,2,0
Scituate,1997,Rhode Island,RI,10071,RI00410,RI0041000,44,007,44007,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smithfield,1997,Rhode Island,RI,19707,RI00411,RI0041100,44,007,44007,17,7,10,15,2,7,8,0,8,0,1,3,2,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0
Woonsocket,1997,Rhode Island,RI,40342,RI00412,RI0041200,44,007,44007,83,64,19,73,10,57,15,7,15,1,2,3,3,3,4,7,2,2,0,4,2,0,16,12,8,3,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,53,10,1,0,17,2,0,0
Foster,1997,Rhode Island,RI,4436,RI00413,RI0041300,44,007,44007,5,2,3,5,0,2,3,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Glocester,1997,Rhode Island,RI,9486,RI00414,RI0041400,44,007,44007,10,2,8,10,0,2,8,0,8,0,0,1,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0
North Smithfield,1997,Rhode Island,RI,10793,RI00415,RI0041500,44,007,44007,13,9,4,12,1,8,4,1,4,0,0,1,2,0,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,0,0,0
Burrillville,1997,Rhode Island,RI,16688,RI00416,RI0041600,44,007,44007,19,6,13,17,2,5,12,1,12,0,0,5,1,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0
Dept. Of Environmental M,1997,Rhode Island,RI,0,RI00417,RI0041700,44,007,44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown University,1997,Rhode Island,RI,0,RI00423,RI0042300,44,007,44007,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Narragansett,1997,Rhode Island,RI,14885,RI00501,RI0050100,44,009,44009,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
North Kingstown,1997,Rhode Island,RI,23632,RI00502,RI0050200,44,009,44009,28,11,17,27,1,10,17,1,17,0,1,7,2,2,5,1,0,0,0,1,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,16,1,0,0
South Kingstown,1997,Rhode Island,RI,24472,RI00503,RI0050300,44,009,44009,16,3,13,10,6,3,7,0,7,0,1,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0
Westerly,1997,Rhode Island,RI,21464,RI00504,RI0050400,44,009,44009,20,14,6,18,2,13,5,1,5,0,0,1,1,2,1,1,1,0,0,2,0,1,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,0,0
Richmond,1997,Rhode Island,RI,5314,RI00505,RI0050500,44,009,44009,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Hopkinton,1997,Rhode Island,RI,6826,RI00506,RI0050600,44,009,44009,10,9,1,9,1,8,1,1,1,0,0,0,0,1,0,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0
Charlestown,1997,Rhode Island,RI,6435,RI00507,RI0050700,44,009,44009,18,7,11,18,0,7,11,0,11,0,0,5,4,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,1,0,0
New Shoreham,1997,Rhode Island,RI,828,RI00509,RI0050900,44,009,44009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
University Of Rhode Isla,1997,Rhode Island,RI,0,RI00510,RI0051000,44,009,44009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hope Valley Barracks,1997,Rhode Island,RI,0,RI302SP,RI302SP00,44,003,44003,14,9,5,14,0,9,5,0,5,0,1,2,0,0,2,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0
Portsmouth Barracks,1997,Rhode Island,RI,0,RI303SP,RI303SP00,44,005,44005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chepachet/lincoln Woods,1997,Rhode Island,RI,0,RI304SP,RI304SP00,44,007,44007,7,5,2,7,0,5,2,0,2,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0
Wickford Barracks,1997,Rhode Island,RI,10546,RI305SP,RI305SP00,44,009,44009,14,9,5,14,0,9,5,0,5,0,1,1,1,1,1,0,0,1,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0
Barrington,1998,Rhode Island,RI,15780,RI00101,RI0010100,44,001,44001,8,4,4,7,1,3,4,1,4,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Bristol,1998,Rhode Island,RI,21871,RI00102,RI0010200,44,001,44001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Warren,1998,Rhode Island,RI,11369,RI00103,RI0010300,44,001,44001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1998,Rhode Island,RI,32166,RI00201,RI0020100,44,003,44003,22,6,16,21,1,6,15,0,15,0,1,7,2,4,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,1,0,0
East Greenwich,1998,Rhode Island,RI,12115,RI00202,RI0020200,44,003,44003,6,5,1,5,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
Warwick,1998,Rhode Island,RI,84368,RI00203,RI0020300,44,003,44003,91,54,37,80,11,46,34,8,34,0,5,11,5,3,10,6,14,3,2,4,1,0,2,7,3,2,2,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,49,5,0,0,34,3,0,0
West Warwick,1998,Rhode Island,RI,29070,RI00204,RI0020400,44,003,44003,20,7,13,20,0,7,13,0,13,0,3,6,1,3,0,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,13,0,0,0
West Greenwich,1998,Rhode Island,RI,4187,RI00205,RI0020500,44,003,44003,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Jamestown,1998,Rhode Island,RI,5007,RI00301,RI0030100,44,005,44005,5,0,5,5,0,0,5,0,5,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Middletown,1998,Rhode Island,RI,19170,RI00302,RI0030200,44,005,44005,12,4,8,12,0,4,8,0,8,0,0,1,0,3,4,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,1,0,0
Newport,1998,Rhode Island,RI,24275,RI00303,RI0030300,44,005,44005,102,49,53,85,17,40,45,9,45,0,6,24,5,6,4,1,1,4,6,3,6,5,4,2,2,5,1,0,0,0,0,1,5,0,2,0,0,1,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,38,11,0,0,29,24,0,0
Portsmouth,1998,Rhode Island,RI,16713,RI00304,RI0030400,44,005,44005,10,4,6,8,2,3,5,1,5,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Tiverton,1998,Rhode Island,RI,14181,RI00305,RI0030500,44,005,44005,18,11,7,15,3,9,6,2,6,0,0,0,0,5,1,1,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,7,0,0,0
Little Compton,1998,Rhode Island,RI,3336,RI00306,RI0030600,44,005,44005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Central Falls,1998,Rhode Island,RI,16535,RI00401,RI0040100,44,007,44007,24,8,16,21,3,6,15,2,15,0,2,6,2,3,2,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,14,2,0,0
Cranston,1998,Rhode Island,RI,73950,RI00402,RI0040200,44,007,44007,65,40,25,59,6,38,21,2,21,0,0,4,3,0,14,3,11,2,2,1,2,1,1,4,8,2,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38,2,0,0,25,0,0,0
Cumberland,1998,Rhode Island,RI,29128,RI00403,RI0040300,44,007,44007,10,5,5,10,0,5,5,0,5,0,1,2,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
East Providence,1998,Rhode Island,RI,48151,RI00404,RI0040400,44,007,44007,33,16,17,29,4,16,12,0,12,1,4,3,4,1,0,2,1,2,0,3,2,1,2,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,16,1,0,0
Johnston,1998,Rhode Island,RI,26413,RI00405,RI0040500,44,007,44007,30,25,5,26,4,23,3,2,3,0,0,0,0,2,1,6,2,5,1,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,1,0,0,5,0,0,0
Lincoln,1998,Rhode Island,RI,18670,RI00406,RI0040600,44,007,44007,7,6,1,6,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
North Providence,1998,Rhode Island,RI,31043,RI00407,RI0040700,44,007,44007,29,18,11,24,5,14,10,4,10,0,0,7,2,1,0,1,3,0,1,0,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,17,1,0,0,8,3,0,0
Pawtucket,1998,Rhode Island,RI,68722,RI00408,RI0040800,44,007,44007,62,37,25,51,11,33,16,4,16,2,0,8,1,5,2,3,1,3,1,1,0,1,9,3,5,2,3,0,0,0,1,0,0,2,3,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,26,11,0,0,21,4,0,0
Providence,1998,Rhode Island,RI,151367,RI00409,RI0040900,44,007,44007,130,102,28,123,7,95,27,7,27,1,6,9,6,6,0,7,6,9,6,2,4,8,14,14,11,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,68,32,1,1,18,10,0,0
Scituate,1998,Rhode Island,RI,9946,RI00410,RI0041000,44,007,44007,9,2,7,9,0,2,7,0,7,0,1,0,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0
Smithfield,1998,Rhode Island,RI,18855,RI00411,RI0041100,44,007,44007,10,4,6,9,1,4,5,0,5,0,0,0,2,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
Woonsocket,1998,Rhode Island,RI,41611,RI00412,RI0041200,44,007,44007,46,39,7,39,7,35,4,4,4,0,0,1,1,2,0,3,2,3,0,0,1,3,8,6,6,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,36,3,0,0,6,1,0,0
