agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Laurel,2007,Delaware,DE,3842,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,1,8,9,0,1,8,0,8,0,1,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0
Lewes,2007,Delaware,DE,3137,DE00304,DE0030400,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Milford,2007,Delaware,DE,7995,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,11,9,2,11,0,9,2,0,2,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,0,0,0
Milton,2007,Delaware,DE,1803,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,13,9,4,13,0,9,4,0,4,0,3,0,0,1,0,0,1,0,0,0,1,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,3,0,0
Rehoboth Beach,2007,Delaware,DE,1562,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Seaford,2007,Delaware,DE,7121,DE00308,DE0030800,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,21,17,4,20,1,16,4,1,4,0,0,0,0,2,2,3,1,1,3,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,11,0,0,0,4,0,0
Bethany Beach,2007,Delaware,DE,947,DE00310,DE0031000,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dagsboro,2007,Delaware,DE,566,DE00311,DE0031100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2007,Delaware,DE,4964,DE00313,DE0031300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,10,8,2,9,1,7,2,1,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,2,0,0,0
Greenwood,2007,Delaware,DE,891,DE00314,DE0031400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millsboro,2007,Delaware,DE,2532,DE00315,DE0031500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,13,11,2,12,1,10,2,1,2,0,0,0,1,1,0,0,4,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,2,0,0,0
Selbyville,2007,Delaware,DE,1761,DE00316,DE0031600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,9,8,1,8,1,7,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,1,0,0,0
Ocean View,2007,Delaware,DE,1109,DE00317,DE0031700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Dewey Beach,2007,Delaware,DE,313,DE00324,DE0032400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Sp: Kent County,2007,Delaware,DE,94442,DE301SP,DE301SP00,10,001,10001,state law enforcement agency,"msa cnty 25,000-99,999",south atlantic,suburban,130,88,42,114,16,80,34,8,34,0,1,2,6,15,10,16,9,4,7,4,4,4,13,2,3,7,2,2,2,0,1,0,1,2,2,2,1,0,0,3,0,0,0,0,0,2,0,2,1,0,0,0,0,72,16,0,0,26,16,0,0
Sp: New Castle County,2007,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,74,54,20,70,4,50,20,4,20,0,2,3,5,5,5,2,2,3,1,1,3,1,10,7,6,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,38,15,1,0,11,9,0,0
Sp: Sussex County,2007,Delaware,DE,143579,DE303SP,DE303SP00,10,005,10005,state law enforcement agency,"non-msa cnty 100,000 or over",south atlantic,non-suburban,218,168,50,193,25,148,45,20,45,0,0,10,10,9,16,17,17,9,9,7,8,3,18,13,17,12,14,2,1,1,0,0,0,2,1,2,0,1,1,0,2,2,2,2,2,2,3,1,1,0,1,0,0,121,47,0,0,26,24,0,0
"Dea, Wilmington Res Offc",2007,Delaware,DE,0,DEDEA01,DEDEA0100,10,003,10003,federal,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dover,2008,Delaware,DE,36291,DE00101,DE0010100,10,001,10001,local police department,"cities 25,000-49,999",south atlantic,non-suburban,65,45,20,62,3,43,18,2,18,1,1,1,4,7,5,8,2,6,0,0,0,1,4,6,4,5,3,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21,24,0,0,3,17,0,0
Harrington,2008,Delaware,DE,3326,DE00102,DE0010200,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,13,10,3,13,0,10,3,0,3,0,0,1,0,1,1,2,0,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,2,1,0,0
Smyrna,2008,Delaware,DE,8581,DE00103,DE0010300,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,13,10,3,12,1,9,3,1,3,0,1,1,0,1,0,1,0,0,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0
Camden,2008,Delaware,DE,2574,DE00104,DE0010400,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Clayton,2008,Delaware,DE,1480,DE00106,DE0010600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Felton,2008,Delaware,DE,876,DE00107,DE0010700,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
State Fire Marshal,2008,Delaware,DE,0,DE00120,DE0012000,10,001,10001,special jurisdiction,msa state police,south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fish And Wildlife,2008,Delaware,DE,0,DE00121,DE0012100,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Rangers,2008,Delaware,DE,0,DE00123,DE0012300,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Cheswold,2008,Delaware,DE,472,DE00126,DE0012600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Wyoming,2008,Delaware,DE,1392,DE00131,DE0013100,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware State Universit,2008,Delaware,DE,0,DE00132,DE0013200,10,001,10001,special jurisdiction,"cities under 2,500",south atlantic,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
River And Bay Authority,2008,Delaware,DE,0,DE00201,DE0020100,10,003,10003,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,2008,Delaware,DE,12006,DE00202,DE0020200,10,003,10003,local police department,"cities 10,000-24,999",south atlantic,suburban,8,6,2,7,1,6,1,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0
New Castle County P Dept,2008,Delaware,DE,401952,DE00203,DE0020300,10,003,10003,local police department,"msa cnty 100,000 or over",south atlantic,suburban,223,152,71,185,38,123,62,29,62,0,6,16,10,10,20,20,9,13,4,5,1,6,29,13,9,6,7,0,0,1,0,0,3,2,3,0,1,0,0,3,1,1,1,3,3,6,2,5,2,1,1,0,0,117,35,0,0,39,32,0,0
New Castle,2008,Delaware,DE,4972,DE00204,DE0020400,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,5,4,1,4,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0
Newark,2008,Delaware,DE,30115,DE00205,DE0020500,10,003,10003,local police department,"cities 25,000-49,999",south atlantic,suburban,41,33,8,36,5,28,8,5,8,0,0,1,2,3,2,3,2,2,3,1,1,1,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,31,2,0,0,7,1,0,0
Wilmington,2008,Delaware,DE,72888,DE00206,DE0020600,10,003,10003,local police department,"cities 50,000-99,999",south atlantic,non-suburban,123,92,31,119,4,88,31,4,31,0,1,7,7,10,6,9,4,3,5,4,5,4,10,9,8,12,9,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,16,76,0,0,1,30,0,0
Elsmere,2008,Delaware,DE,5701,DE00207,DE0020700,10,003,10003,local police department,"cities 2,500-9,999",south atlantic,suburban,5,4,1,3,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0
Newport,2008,Delaware,DE,1108,DE00208,DE0020800,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delaware City,2008,Delaware,DE,1523,DE00209,DE0020900,10,003,10003,local police department,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
University Of Delaware,2008,Delaware,DE,0,DE00217,DE0021700,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wilmington Fire Dept,2008,Delaware,DE,0,DE00226,DE0022600,10,003,10003,special jurisdiction,"cities under 2,500",south atlantic,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bridgeville,2008,Delaware,DE,1620,DE00301,DE0030100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Delmar,2008,Delaware,DE,1517,DE00302,DE0030200,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,2008,Delaware,DE,3891,DE00303,DE0030300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
Lewes,2008,Delaware,DE,3101,DE00304,DE0030400,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,6,3,3,5,1,2,3,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0
Milford,2008,Delaware,DE,8472,DE00305,DE0030500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,17,11,6,15,2,9,6,2,6,0,2,0,1,1,2,0,0,1,0,1,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,5,1,0,0
Milton,2008,Delaware,DE,1823,DE00306,DE0030600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,6,3,3,6,0,3,3,0,3,0,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Rehoboth Beach,2008,Delaware,DE,1577,DE00307,DE0030700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,18,15,3,15,3,13,2,2,2,0,0,0,0,2,0,1,2,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,3,0,0,0
Seaford,2008,Delaware,DE,7231,DE00308,DE0030800,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,15,10,5,13,2,8,5,2,5,0,0,1,3,1,0,2,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,1,4,0,0
Bethany Beach,2008,Delaware,DE,958,DE00310,DE0031000,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dagsboro,2008,Delaware,DE,574,DE00311,DE0031100,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Georgetown,2008,Delaware,DE,5196,DE00313,DE0031300,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,18,15,3,15,3,12,3,3,3,0,0,0,0,2,1,3,0,0,2,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,9,6,0,0,3,0,0,0
Millsboro,2008,Delaware,DE,2560,DE00315,DE0031500,10,005,10005,local police department,"cities 2,500-9,999",south atlantic,non-suburban,9,8,1,7,2,6,1,2,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0
Selbyville,2008,Delaware,DE,1783,DE00316,DE0031600,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,6,1,5,6,0,1,5,0,5,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Ocean View,2008,Delaware,DE,1124,DE00317,DE0031700,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,5,3,2,5,0,3,2,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
South Bethany,2008,Delaware,DE,522,DE00318,DE0031800,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Dewey Beach,2008,Delaware,DE,316,DE00324,DE0032400,10,005,10005,local police department,"cities under 2,500",south atlantic,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp: Kent County,2008,Delaware,DE,96758,DE301SP,DE301SP00,10,001,10001,state law enforcement agency,"msa cnty 25,000-99,999",south atlantic,suburban,184,133,51,160,24,111,47,22,47,2,4,11,9,7,16,13,18,7,8,5,3,6,17,8,3,9,9,1,2,0,2,0,0,0,0,0,2,2,3,2,4,3,0,0,2,2,1,1,1,1,0,0,0,107,26,0,0,28,23,0,0
Sp: New Castle County,2008,Delaware,DE,0,DE302SP,DE302SP00,10,003,10003,state law enforcement agency,"msa cnty under 10,000",south atlantic,suburban,77,60,17,69,8,54,15,6,15,0,2,4,4,1,4,2,3,0,3,1,3,4,13,2,5,11,5,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,48,12,0,0,13,3,0,0
Sp: Sussex County,2008,Delaware,DE,146178,DE303SP,DE303SP00,10,005,10005,state law enforcement agency,"non-msa cnty 100,000 or over",south atlantic,non-suburban,262,195,67,232,30,165,67,30,67,0,4,19,9,12,23,14,15,12,11,5,8,8,29,20,11,11,12,9,0,0,0,0,0,0,0,0,0,4,5,1,2,1,2,1,5,1,0,1,3,3,0,1,0,152,43,0,0,42,25,0,0
Dover,2009,Delaware,DE,36571,DE00101,DE0010100,10,001,10001,local police department,"cities 25,000-49,999",south atlantic,non-suburban,50,38,12,47,3,36,11,2,11,0,0,2,2,5,2,3,7,1,3,2,1,1,6,3,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,32,0,0,0,12,0,0
Harrington,2009,Delaware,DE,3466,DE00102,DE0010200,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,31,23,8,28,3,20,8,3,8,0,0,2,4,0,2,4,3,5,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23,0,0,0,6,2,0,0
Smyrna,2009,Delaware,DE,8981,DE00103,DE0010300,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,13,7,6,11,2,5,6,2,6,0,0,5,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,5,0,0,5,1,0,0
Camden,2009,Delaware,DE,2621,DE00104,DE0010400,10,001,10001,local police department,"cities 2,500-9,999",south atlantic,suburban,5,4,1,4,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
Clayton,2009,Delaware,DE,1501,DE00106,DE0010600,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,5,2,3,5,0,2,3,0,3,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0
Felton,2009,Delaware,DE,916,DE00107,DE0010700,10,001,10001,local police department,"cities under 2,500",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Environmental Control,2009,Delaware,DE,0,DE00117,DE0011700,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Capitol Police,2009,Delaware,DE,0,DE00118,DE0011800,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Fire Marshal,2009,Delaware,DE,0,DE00120,DE0012000,10,001,10001,special jurisdiction,msa state police,south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fish And Wildlife,2009,Delaware,DE,0,DE00121,DE0012100,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park Rangers,2009,Delaware,DE,0,DE00123,DE0012300,10,001,10001,special jurisdiction,"msa cnty under 10,000",south atlantic,suburban,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
