agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Waterford,1989,Connecticut,CT,17593,CT00152,CT0015200,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,22,16,6,20,2,15,5,1,5,0,0,1,1,1,2,2,1,1,1,0,0,1,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,0,1,4,2,0,0
Watertown,1989,Connecticut,CT,19947,CT00153,CT0015300,09,005,09005,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
West Hartford,1989,Connecticut,CT,58468,CT00155,CT0015500,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,36,5,31,36,0,5,31,0,31,0,5,5,6,7,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,25,6,0,0
West Haven,1989,Connecticut,CT,53379,CT00156,CT0015600,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,40,11,29,39,1,10,29,1,29,0,12,0,4,0,13,2,0,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,6,23,0,0
Weston,1989,Connecticut,CT,8586,CT00157,CT0015700,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,7,3,4,6,1,2,4,1,4,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
Westport,1989,Connecticut,CT,24896,CT00158,CT0015800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,40,28,12,36,4,25,11,3,11,0,1,2,0,7,1,5,5,1,4,2,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,23,4,1,0,8,4,0,0
Wethersfield,1989,Connecticut,CT,25968,CT00159,CT0015900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,31,21,10,28,3,21,7,0,7,0,0,0,2,2,3,0,0,1,4,3,1,0,3,3,4,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,7,3,0,0
Wilton,1989,Connecticut,CT,16120,CT00161,CT0016100,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,7,4,3,7,0,4,3,0,3,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0
Winsted,1989,Connecticut,CT,8438,CT00162,CT0016200,09,005,09005,local police department,"cities 2,500-9,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Willimantic,1989,Connecticut,CT,15247,CT00163,CT0016300,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,16,9,7,15,1,8,7,1,7,0,1,2,2,1,1,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,7,0,0,0
Windsor,1989,Connecticut,CT,27611,CT00164,CT0016400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,31,29,2,28,3,26,2,3,2,0,0,1,0,1,0,3,4,1,0,4,3,1,7,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10,19,0,0,2,0,0,0
Windsor Locks,1989,Connecticut,CT,12092,CT00165,CT0016500,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,9,6,3,8,1,6,2,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0
Wolcott,1989,Connecticut,CT,13305,CT00166,CT0016600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodbridge,1989,Connecticut,CT,8115,CT00167,CT0016700,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,3,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Yale University,1989,Connecticut,CT,0,CT00169,CT0016900,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Univ Of Connecticut,1989,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Connecticut St U,1989,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Eastern Connecticut St U,1989,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Conn-health Center,1989,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Western Connecticut St U,1989,Connecticut,CT,0,CT00193,CT0019300,09,001,09001,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Conn State University,1989,Connecticut,CT,0,CT00194,CT0019400,09,009,09009,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,1989,Connecticut,CT,39563,CT00A59,CT00A5900,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Long Point,1989,Connecticut,CT,868,CT00B59,CT00B5900,09,011,09011,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,1989,Connecticut,CT,0,CTCSP00,CTCSP0000,09,009,09009,state law enforcement agency,"non-msa cnty under 10,000",new england,non-suburban,362,255,107,322,40,226,96,29,96,0,0,13,20,23,40,22,24,22,14,9,11,11,46,42,14,7,3,0,0,1,0,0,3,2,2,3,1,3,2,2,1,1,2,1,7,5,1,3,1,0,0,0,0,174,80,0,1,86,21,0,0
Ansonia,1990,Connecticut,CT,18403,CT00002,CT0000200,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,8,6,2,7,1,5,2,1,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0
Avon,1990,Connecticut,CT,13937,CT00004,CT0000400,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,7,1,6,7,0,1,6,0,6,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Berlin,1990,Connecticut,CT,16787,CT00007,CT0000700,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,6,4,2,5,1,3,2,1,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,0,0,0
Bethel,1990,Connecticut,CT,17541,CT00009,CT0000900,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,4,0,1,3,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Bloomfield,1990,Connecticut,CT,19483,CT00011,CT0001100,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,8,7,1,8,0,7,1,0,1,0,0,0,0,0,1,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0
Branford,1990,Connecticut,CT,27603,CT00014,CT0001400,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bridgeport,1990,Connecticut,CT,141686,CT00015,CT0001500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,451,205,246,418,33,186,231,19,231,1,19,98,65,29,20,21,17,13,17,12,15,14,32,17,18,6,2,1,1,0,0,0,1,3,4,4,2,2,0,3,3,1,0,2,6,1,1,0,0,0,0,0,0,111,94,0,0,124,118,2,2
Bristol,1990,Connecticut,CT,60640,CT00017,CT0001700,09,003,09003,local police department,"cities 50,000-99,999",new england,non-suburban,9,0,9,3,6,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Brookfield,1990,Connecticut,CT,14113,CT00018,CT0001800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Canton,1990,Connecticut,CT,8268,CT00023,CT0002300,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire,1990,Connecticut,CT,25684,CT00025,CT0002500,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,19,9,10,17,2,8,9,1,9,0,1,1,2,1,4,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,3,0,0
Clinton,1990,Connecticut,CT,12767,CT00027,CT0002700,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,1990,Connecticut,CT,10063,CT00032,CT0003200,09,013,09013,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cromwell,1990,Connecticut,CT,12286,CT00033,CT0003300,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,5,1,4,5,0,1,4,0,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Danbury,1990,Connecticut,CT,65585,CT00034,CT0003400,09,001,09001,local police department,"cities 50,000-99,999",new england,non-suburban,22,18,4,18,4,14,4,4,4,0,0,0,1,2,1,1,2,3,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,2,0,0,3,1,0,0
Darien,1990,Connecticut,CT,18196,CT00035,CT0003500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Derby,1990,Connecticut,CT,12199,CT00037,CT0003700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hampton,1990,Connecticut,CT,10428,CT00042,CT0004200,09,007,09007,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
East Hartford,1990,Connecticut,CT,50452,CT00043,CT0004300,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,23,21,2,21,2,19,2,2,2,0,0,0,1,1,0,3,2,0,5,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14,7,0,0,2,0,0,0
East Haven Town,1990,Connecticut,CT,26144,CT00044,CT0004400,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,12,10,2,10,2,8,2,2,2,0,0,0,0,1,1,0,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
Easton,1990,Connecticut,CT,6303,CT00046,CT0004600,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,1990,Connecticut,CT,10081,CT00047,CT0004700,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Enfield,1990,Connecticut,CT,45532,CT00049,CT0004900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,28,21,7,24,4,19,5,2,5,0,0,0,1,1,3,3,4,1,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,6,0,0,7,0,0,0
Fairfield,1990,Connecticut,CT,53418,CT00051,CT0005100,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,32,18,14,31,1,17,14,1,14,0,1,1,4,0,8,2,1,1,4,1,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,11,3,0,0
Farmington,1990,Connecticut,CT,20608,CT00052,CT0005200,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,7,6,1,7,0,6,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Glastonbury,1990,Connecticut,CT,27901,CT00054,CT0005400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,5,1,4,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Granby,1990,Connecticut,CT,9369,CT00056,CT0005600,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwich,1990,Connecticut,CT,58441,CT00057,CT0005700,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,10,10,0,8,2,8,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,0,0,0,0
Jewett City,1990,Connecticut,CT,3349,CT00058,CT0005800,09,011,09011,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Groton,1990,Connecticut,CT,9837,CT00059,CT0005900,09,011,09011,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guilford,1990,Connecticut,CT,19848,CT00060,CT0006000,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,4,0,1,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Hamden,1990,Connecticut,CT,52434,CT00062,CT0006200,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,38,23,15,37,1,22,14,1,14,1,3,4,2,4,1,2,3,2,0,4,1,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,3,12,0,0
Hartford,1990,Connecticut,CT,139739,CT00064,CT0006400,09,003,09003,local police department,"cities 100,000-249,999",new england,non-suburban,403,259,144,375,28,239,136,20,136,0,6,43,38,29,20,35,31,17,17,9,12,15,46,31,10,10,3,1,2,0,0,0,0,4,3,0,1,1,1,3,2,0,1,0,6,4,1,1,0,0,0,0,0,137,122,0,0,88,56,0,0
Madison Town,1990,Connecticut,CT,15485,CT00076,CT0007600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,4,1,3,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
Manchester,1990,Connecticut,CT,51618,CT00077,CT0007700,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,27,17,10,22,5,14,8,3,8,0,0,1,4,0,3,1,3,2,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,4,0,0,7,1,2,0
Meriden,1990,Connecticut,CT,59479,CT00080,CT0008000,09,009,09009,local police department,"cities 50,000-99,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlebury,1990,Connecticut,CT,6145,CT00081,CT0008100,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Middletown,1990,Connecticut,CT,42762,CT00083,CT0008300,09,007,09007,local police department,"cities 25,000-49,999",new england,suburban,7,0,7,7,0,0,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
Milford,1990,Connecticut,CT,49938,CT00084,CT0008400,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,6,3,3,6,0,3,3,0,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Monroe,1990,Connecticut,CT,16896,CT00085,CT0008500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Naugatuck,1990,Connecticut,CT,30625,CT00088,CT0008800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,9,2,7,8,1,1,7,1,7,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0
New Britain,1990,Connecticut,CT,75491,CT00089,CT0008900,09,003,09003,local police department,"cities 50,000-99,999",new england,non-suburban,107,56,51,92,15,48,44,8,44,0,6,11,13,6,8,8,8,6,0,1,4,1,8,8,3,0,0,1,0,0,0,0,1,1,5,0,0,1,0,2,0,0,1,0,1,2,0,1,0,0,0,0,0,40,16,0,0,43,8,0,0
New Canaan,1990,Connecticut,CT,17864,CT00090,CT0009000,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Haven,1990,Connecticut,CT,130474,CT00093,CT0009300,09,009,09009,local police department,"cities 100,000-249,999",new england,non-suburban,96,51,45,89,7,48,41,3,41,0,4,17,14,4,2,2,5,3,4,4,2,2,14,6,4,1,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,19,32,0,0,11,34,0,0
Newington,1990,Connecticut,CT,29208,CT00094,CT0009400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,6,3,3,6,0,3,3,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0
New London,1990,Connecticut,CT,28540,CT00095,CT0009500,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
